# Data generated by PP.
param :seasoal_fb_bkp,seasoal_storage_bkp :=
MCA	34	716.88958740234	  139262.251539	
MCA	35	717.19439697266	   140089.10346	
MCA	36	717.49920654297	  140918.787065	
MCA	37	717.80401611328	  141751.302355	
MCA	38	718.10882568359	  142592.312699	
MCA	39	718.41357421875	  143436.154727	
MCA	40	718.71838378906	  144285.660125	
MCA	41	719.02319335938	  145137.997207	
MCA	42	719.32800292969	  145998.829344	
MCA	43	719.6328125	  146862.493165	
MCA	44	719.93762207031	  147731.820355	
MCA	45	720.24237060547	  148606.810915	
MCA	46	720.54718017578	  149487.464844	
MCA	47	720.85198974609	  150376.613827	
MCA	48	721.15679931641	  151268.594494	
MCA	49	721.46160888672	  152166.238531	
MCA	50	721.76641845703	  153069.545938	
MCA	51	722.07122802734	  153981.348398	
MCA	52	722.3759765625	  154898.814228	
MCA	53	722.68078613281	  155821.943426	
MCA	54	722.98559570313	  156750.735995	
MCA	55	723.29040527344	  157688.023617	
MCA	56	723.59521484375	  158630.974608	
MCA	57	723.90002441406	  159579.588969	
MCA	58	724.20477294922	  160536.698384	
MCA	59	724.50958251953	  161502.302853	
MCA	60	724.81439208984	  162470.739006	
MCA	61	725.11920166016	  163450.501898	
MCA	62	725.42401123047	   164435.92816	
MCA	63	725.72882080078	  165429.849475	
MCA	64	726.03363037109	   166429.43416	
MCA	65	726.33837890625	  167437.513898	
MCA	66	726.64318847656	  168456.920376	
MCA	67	726.94799804688	  169481.990222	
MCA	68	727.25280761719	  170515.555123	
MCA	69	727.5576171875	  171554.783393	
MCA	70	727.86242675781	  172605.338402	
MCA	71	728.16717529297	  173664.388464	
MCA	72	728.47198486328	  174731.933581	
MCA	73	728.77679443359	  175807.973751	
MCA	74	729.08160400391	  176892.508976	
MCA	75	729.38641357422	  177988.370939	
MCA	76	729.69122314453	  179089.896271	
MCA	77	729.99597167969	  180205.580027	
MCA	78	730.30078125	  181326.927152	
MCA	79	730.60559082031	  182459.601016	
MCA	80	730.91040039063	  183603.601618	
MCA	81	731.21520996094	  184756.097274	
MCA	82	731.52001953125	    185914.2563	
MCA	83	731.82482910156	  187080.910379	
MCA	84	732.12957763672	  188250.396144	
MCA	85	732.43438720703	  189425.545277	
MCA	86	732.73919677734	   190606.35778	
MCA	87	733.04400634766	  191790.001968	
MCA	88	733.34881591797	  192982.141209	
MCA	89	733.65362548828	  194177.112135	
MCA	90	733.95837402344	  195377.746431	
MCA	91	734.26318359375	  196584.044096	
MCA	92	734.56799316406	   197796.00513	
MCA	93	734.87280273438	  199010.797849	
MCA	94	735.17761230469	  200228.422252	
MCA	95	735.482421875	  201454.541709	
MCA	96	735.78717041016	  202683.492852	
MCA	97	736.09197998047	  203918.107363	
MCA	98	736.39678955078	  205155.553559	
MCA	99	736.70159912109	  206398.663124	
MCA	100	737.00640869141	  207647.436059	
MCA	101	737.31121826172	  208899.040679	
MCA	102	737.61602783203	  210156.308667	
MCA	103	737.92077636719	  211419.240025	
MCA	104	738.2255859375	  212687.834753	
MCA	105	738.53039550781	  213959.261164	
MCA	106	738.83520507813	  215233.519261	
MCA	107	739.14001464844	  216516.272412	
MCA	108	739.44482421875	  217801.857247	
MCA	109	739.74957275391	  219093.105452	
MCA	110	740.05438232422	  220387.185341	
MCA	111	740.35919189453	  221686.928599	
MCA	112	740.66400146484	  222992.335227	
MCA	113	740.96881103516	   224300.57354	
MCA	114	741.27362060547	  225614.475222	
MCA	115	741.57843017578	  226934.040273	
MCA	116	741.88317871094	  228259.268693	
MCA	117	742.18798828125	  229587.328799	
MCA	118	742.49279785156	  230918.220588	
MCA	119	742.79760742188	  232257.607432	
MCA	120	743.10241699219	  233599.825961	
MCA	121	743.4072265625	  234947.707858	
MCA	122	743.71197509766	  236298.421441	
MCA	123	744.01678466797	  237654.798393	
MCA	124	744.32159423828	  239016.838714	
MCA	125	744.62640380859	  240384.542404	
MCA	126	744.93121337891	  241755.077779	
MCA	127	745.23602294922	  243128.444839	
MCA	128	745.54077148438	  244510.306953	
MCA	129	745.84558105469	  245895.000751	
MCA	130	746.150390625	  247285.357919	
MCA	131	746.45520019531	  248678.546771	
MCA	132	746.76000976563	  250077.398993	
MCA	133	747.06481933594	  251481.914584	
MCA	134	747.36962890625	  252892.093544	
MCA	135	747.67437744141	  254305.104189	
MCA	136	747.97918701172	  255723.778203	
MCA	137	748.28399658203	  257145.283902	
MCA	138	748.58880615234	   258572.45297	
MCA	139	748.89361572266	  260005.285408	
MCA	140	749.19842529297	  261443.781215	
MCA	141	749.50317382813	  262885.108706	
MCA	142	749.80798339844	  264332.099567	
MCA	143	750.11279296875	  265781.922113	
MCA	144	750.41760253906	  267237.408027	
MCA	145	750.72241210938	  268698.557311	
MCA	146	751.02722167969	  270165.369965	
MCA	147	751.33197021484	  271635.014303	
MCA	148	751.63677978516	  273110.322011	
MCA	149	751.94158935547	  274591.293087	
MCA	150	752.24639892578	  276075.095849	
MCA	151	752.55120849609	  277564.561979	
MCA	152	752.85601806641	  279056.859795	
MCA	153	753.16082763672	  280557.652664	
MCA	154	753.46557617188	  282058.445534	
MCA	155	753.77038574219	  283567.733457	
MCA	156	754.0751953125	  285079.853065	
MCA	157	774.0751953125	  384671.911945	
PCN	1	475.18838500977	              0	
PCN	2	501.39999389648	       2559.428	
PCN	3	501.60000610352	       2579.009	
PCN	4	501.79998779297	       2598.669	
PCN	5	502	       2618.351	
PCN	6	502.20001220703	       2638.082	
PCN	7	502.39999389648	       2657.862	
PCN	8	502.60000610352	       2677.692	
PCN	9	502.79998779297	       2697.571	
PCN	10	503	       2717.529	
PCN	11	523	       4706.649	
REV	1	510.01489257813	              0	
REV	2	551	       36278.78	
REV	3	552	       37178.92	
REV	4	553	       38093.78	
REV	5	554	        39023.9	
REV	6	555	       39969.37	
REV	7	556	        40937.5	
REV	8	557	       41931.14	
REV	9	558	        42950.3	
REV	10	559	       43994.97	
REV	11	560	       45064.85	
REV	12	561	       46160.48	
REV	13	562	       47278.66	
REV	14	563	       48417.82	
REV	15	564	       49577.97	
REV	16	565	       50759.09	
REV	17	566	       51960.84	
REV	18	567	        53183.9	
REV	19	568	       54426.34	
REV	20	569	       55686.91	
REV	21	570	       56965.61	
REV	22	571	       58262.07	
REV	23	572	       59577.05	
REV	24	573	       60910.16	
REV	25	593	       87762.16	
;
