DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV
117.441,93.67,55.435,71.408,142.09,430.849,783.261,684.391,331.036,204.551,138.476,83.937,47.887,33.856,39.442,69.644,138.117,422.983,752.308,478.801,275.397,125.892,98.455,62.057,44.297,42.306,42.954,65.967,184.217,571.441,700.138,427.142,242.336,156.482,71.166,57.986,40.381,31.823,40.016,48.782,204.758,465.931,656.762,438.61,303.19,160.767,134.394,116.208,45.857,27.947,19.012,24.391,129.806,417.671,655.773,422.149,314.144,151.817,104.228,120.339
130.814,60.985,46.464,44.94,159.408,516.983,714.471,478.167,255.979,155.399,98.455,62.057,44.297,42.306,43.027,65.967,184.217,571.441,700.138,427.142,242.336,156.482,71.166,57.986,40.381,31.823,40.17,48.782,204.758,465.931,656.762,438.61,303.19,160.767,134.394,116.208,45.857,27.947,19.012,24.391,129.806,417.671,655.773,422.149,314.144,151.817,104.228,120.339,62.157,42.526,36.421,43.779,205.319,410.802,681.229,565.081,295.718,140.281,92.244,155.68
126.598,65.811,56.662,104.844,153.474,454.308,746.721,427.952,253.174,156.745,71.166,57.986,40.381,31.823,40.016,48.782,204.758,465.931,656.762,438.61,303.19,160.767,134.394,116.208,45.857,27.947,19.094,24.391,129.806,417.671,655.773,422.149,314.144,151.817,104.228,120.339,62.157,42.526,36.421,43.779,205.319,410.802,681.229,565.081,295.718,140.281,92.244,155.68,62.175,34.162,37.671,34.965,134.631,488.874,653.54,639.831,346.045,176.838,95.07,62.77
123.764,53.022,48.818,86.492,219.23,543.06,1040.112,612.883,243.738,148.484,134.394,116.208,45.857,27.947,19.012,24.391,129.806,417.671,655.773,422.149,314.144,151.817,104.228,120.339,62.157,42.526,36.482,43.779,205.319,410.802,681.229,565.081,295.718,140.281,92.244,155.68,62.175,34.162,37.671,34.965,134.631,488.874,653.54,639.831,346.045,176.838,95.07,62.77,48.72,28.597,35.424,65.582,205.349,503.285,689.704,355.268,214.091,161.005,164.109,87.287
116.563,53.657,51.595,78.134,171.953,465.398,910.602,573.434,372.252,167.877,104.228,120.339,62.157,42.526,36.421,43.779,205.319,410.802,681.229,565.081,295.718,140.281,92.244,155.68,62.175,34.162,37.493,34.965,134.631,488.874,653.54,639.831,346.045,176.838,95.07,62.77,48.72,28.597,35.424,65.582,205.349,503.285,689.704,355.268,214.091,161.005,164.109,87.287,39.443,34.932,27.877,37.323,115.449,535.746,424.405,297.999,268.838,128.497,73.972,51.978
118.061,47.76,41.715,73.669,136.057,426.095,753.586,407.727,272.344,134.683,92.244,155.68,62.175,34.162,37.671,34.965,134.631,488.874,653.54,639.831,346.045,176.838,95.07,62.77,48.72,28.597,35.355,65.582,205.349,503.285,689.704,355.268,214.091,161.005,164.109,87.287,39.443,34.932,27.877,37.323,115.449,535.746,424.405,297.999,268.838,128.497,73.972,51.978,50.097,36.795,33.331,45.754,227.489,524.163,606.114,511.796,262.463,148.682,81.287,51.085
121.861,61.968,45.304,65.219,149.534,403.839,718.193,587.668,282.555,135.134,95.07,62.77,48.72,28.597,35.424,65.582,205.349,503.285,689.704,355.268,214.091,161.005,164.109,87.287,39.443,34.932,28.101,37.323,115.449,535.746,424.405,297.999,268.838,128.497,73.972,51.978,50.097,36.795,33.331,45.754,227.489,524.163,606.114,511.796,262.463,148.682,81.287,51.085,36.469,26.086,40.983,39.284,110.015,448.012,675.385,470.928,295.706,177.249,192.109,129.05
115.694,56.354,86.593,51.819,149.937,482.454,603.207,523.272,316.605,163.239,164.109,87.287,39.443,34.932,27.877,37.323,115.449,535.746,424.405,297.999,268.838,128.497,73.972,51.978,50.097,36.795,33.425,45.754,227.489,524.163,606.114,511.796,262.463,148.682,81.287,51.085,36.469,26.086,40.983,39.284,110.015,448.012,675.385,470.928,295.706,177.249,192.109,129.05,100.429,46.013,36.812,49.858,173.505,369.055,736.108,749.279,330.851,190.504,136.025,86.622
131.892,68.937,71.651,64.932,170.555,559.552,655.817,420.024,251.965,134.622,73.972,51.978,50.097,36.795,33.331,45.754,227.489,524.163,606.114,511.796,262.463,148.682,81.287,51.085,36.469,26.086,40.513,39.284,110.015,448.012,675.385,470.928,295.706,177.249,192.109,129.05,100.429,46.013,36.812,49.858,173.505,369.055,736.108,749.279,330.851,190.504,136.025,86.622,54.226,35.365,47.548,57.148,112.377,555.855,830.827,681.393,316.203,238.617,327.049,163.047
119.454,47.944,37.223,45.649,204.093,766.536,533.276,352.896,263.552,129.092,81.287,51.085,36.469,26.086,40.983,39.284,110.015,448.012,675.385,470.928,295.706,177.249,192.109,129.05,100.429,46.013,36.571,49.858,173.505,369.055,736.108,749.279,330.851,190.504,136.025,86.622,54.226,35.365,47.548,57.148,112.377,555.855,830.827,681.393,316.203,238.617,327.049,163.047,87.966,57.11,52.066,53.471,148.437,645.751,506.045,396.019,238.853,137.532,69.843,42.075
123.835,58.219,50.338,71.77,176.084,561.03,600.897,546.677,270.553,148.144,192.109,129.05,100.429,46.013,36.812,49.858,173.505,369.055,736.108,749.279,330.851,190.504,136.025,86.622,54.226,35.365,47.87,57.148,112.377,555.855,830.827,681.393,316.203,238.617,327.049,163.047,87.966,57.11,52.066,53.471,148.437,645.751,506.045,396.019,238.853,137.532,69.843,42.075,40.28,46.242,42.652,47.281,151.315,386.541,834.851,838.829,513.417,197.42,107.023,187.895
125.466,63.938,53.402,53.011,117.711,500.626,824.573,428.051,293.918,161.839,136.025,86.622,54.226,35.365,47.548,57.148,112.377,555.855,830.827,681.393,316.203,238.617,327.049,163.047,87.966,57.11,51.803,53.471,148.437,645.751,506.045,396.019,238.853,137.532,69.843,42.075,40.28,46.242,42.652,47.281,151.315,386.541,834.851,838.829,513.417,197.42,107.023,187.895,95.307,45.76,47.685,57.597,127.969,395.598,679.19,687.572,313.051,183.061,100.77,67.131
120.438,52.009,49.196,50.888,176.286,339.07,676.41,557.971,294.331,168.944,327.049,163.047,87.966,57.11,52.066,53.471,148.437,645.751,506.045,396.019,238.853,137.532,69.843,42.075,40.28,46.242,42.67,47.281,151.315,386.541,834.851,838.829,513.417,197.42,107.023,187.895,95.307,45.76,47.685,57.597,127.969,395.598,679.19,687.572,313.051,183.061,100.77,67.131,46.038,29.69,21.522,26.981,85.773,373.75,515.609,475.698,296.584,149.338,86.532,118.034
121.533,62.518,56.541,60.569,107.604,458.479,993.561,643.459,345.672,249.938,69.843,42.075,40.28,46.242,42.652,47.281,151.315,386.541,834.851,838.829,513.417,197.42,107.023,187.895,95.307,45.76,48.049,57.597,127.969,395.598,679.19,687.572,313.051,183.061,100.77,67.131,46.038,29.69,21.522,26.981,85.773,373.75,515.609,475.698,296.584,149.338,86.532,118.034,56.067,42.87,28.048,27.898,127.306,403.31,879.435,655.727,252.476,135.186,72.511,59.369
113.182,56.35,63.939,70.425,199.72,741.079,613.827,359.738,227.171,118.559,107.023,187.895,95.307,45.76,47.685,57.597,127.969,395.598,679.19,687.572,313.051,183.061,100.77,67.131,46.038,29.69,21.609,26.981,85.773,373.75,515.609,475.698,296.584,149.338,86.532,118.034,56.067,42.87,28.048,27.898,127.306,403.31,879.435,655.727,252.476,135.186,72.511,59.369,30.02,30.692,29.078,47.459,185.851,376.98,703.653,423.828,238.067,121.212,258.24,89.725
125.895,65.829,54.703,56.018,132.824,420.633,989.304,847.796,591.067,234.487,100.77,67.131,46.038,29.69,21.522,26.981,85.773,373.75,515.609,475.698,296.584,149.338,86.532,118.034,56.067,42.87,28.039,27.898,127.306,403.31,879.435,655.727,252.476,135.186,72.511,59.369,30.02,30.692,29.078,47.459,185.851,376.98,703.653,423.828,238.067,121.212,258.24,89.725,52.298,38.99,25.176,39.182,189.908,428.903,583.275,417.393,291.551,224.273,165.182,97.92
118.782,57.003,40.253,57.331,101.712,397.958,707.093,522.376,299.849,166.834,86.532,118.034,56.067,42.87,28.048,27.898,127.306,403.31,879.435,655.727,252.476,135.186,72.511,59.369,30.02,30.692,29.057,47.459,185.851,376.98,703.653,423.828,238.067,121.212,258.24,89.725,52.298,38.99,25.176,39.182,189.908,428.903,583.275,417.393,291.551,224.273,165.182,97.92,64.422,85.236,63.992,73.04,186.918,493.393,567.373,489.823,234.972,152.741,194.238,117.663
116.243,53.786,44.939,63.291,133.837,459.81,656.207,542.538,246.947,142.724,72.511,59.369,30.02,30.692,29.078,47.459,185.851,376.98,703.653,423.828,238.067,121.212,258.24,89.725,52.298,38.99,25.026,39.182,189.908,428.903,583.275,417.393,291.551,224.273,165.182,97.92,64.422,85.236,63.992,73.04,186.918,493.393,567.373,489.823,234.972,152.741,194.238,117.663,65.664,62.939,44.062,42.063,165.351,546.589,686.658,408.944,211.936,121.365,55.296,71.189
114.912,67.521,50.844,38.381,152.939,444.596,812.827,680.828,298.95,154.939,258.24,89.725,52.298,38.99,25.176,39.182,189.908,428.903,583.275,417.393,291.551,224.273,165.182,97.92,64.422,85.236,64.15,73.04,186.918,493.393,567.373,489.823,234.972,152.741,194.238,117.663,65.664,62.939,44.062,42.063,165.351,546.589,686.658,408.944,211.936,121.365,55.296,71.189,45.162,26.941,23.224,83.915,164.969,485.59,857.186,681.836,240.567,149.175,145.811,109.924
