,Month,From-to,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2022-04-01, 5 ,29,0.0204,0,0,0,0,0,0.0204,0,0,0,0,0.0192,0.0383,0,0,0,0,0,0,0,0.115,0,0.0192,0,0,0.0192,0,0,0.4611,0,0,0,0,0,0,0,0.2682,0,0,0,0,0,0,0,0,0,0.0192,0,0
2022-04-01, 5 ,30,0,0.0554,0.0188,0.0005,0,0.0005,0,0.0188,0.0554,0.0554,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0371,0.0005,0.0005,0.0005,0.0921,0.0005,0.0005,0.0188,0.0005,0.0005,0.0371,0,0.0554,0.0005,0.0188,0.0096,0.0921,0.0188,0.0816,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0554,0.0188,0.1104,0.1104,0.0005,0.028,0.0005
2022-04-01, 5 ,31,0,0.0005,0.0005,0.0005,0,0.0371,0,0.0188,0.0005,0.0005,0.0005,0.0921,0.1287,0.0188,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0188,0.0005,0.0005,0.0005,0.0005,0.0371,0.0005,0.0005,0.0816,0.0005,0.0188,0.0005,0.0005,0.0005,0.0005,0,0.5136,0.0188,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
2022-04-01, 5 ,32,0.0204,0.0005,0.0354,0.0005,0,0.0704,0.0204,0.0879,0.018,0.018,0.018,0.018,0.0005,0.0005,0.0529,0.0879,0.0005,0.018,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0879,0.0005,0.0005,0.0204,0.0005,0.0529,0.0354,0.0005,0.1229,0.0005,0.0612,0.0005,0.0354,0.018,0.0005,0.018,0.0005,0.0005,0.0005,0.018,0.0354,0.018,0.0005,0.0005
2022-04-01, 5 ,33,0,0.0371,0.0188,0.0188,0,0.0005,0,0.0188,0.0371,0.0554,0.0371,0.0005,0.0005,0.0188,0.0005,0.0554,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0816,0.0371,0.0371,0.0921,0.0371,0.0554,0.0005,0,0.0005,0.0188,0.0188,0.0005,0.0005,0.0188,0.0921,0.0371,0.0371,0.1104,0.0005,0.0188,0.0005
2022-04-01, 5 ,34,0,0,0.0187,0,0,0.0562,0,0.0375,0.0187,0.0375,0,0,0,0,0.0562,0.0469,0.0094,0,0,0,0,0.0187,0.0187,0,0,0.0187,0.0187,0,0.0204,0,0.1312,0.0375,0,0.0937,0,0.0612,0,0.0375,0,0,0,0.0187,0.0562,0.0937,0.0375,0,0.0562,0,0
2022-04-01, 5 ,35,0,0.2749,0,0.055,0,0,0.0204,0,0,0.11,0,0,0,0,0,0,0,0.1283,0.0183,0,0,0,0,0.055,0.0183,0,0.2016,0,0,0,0,0,0,0,0.0183,0.0816,0,0,0,0.0183,0,0,0,0,0,0,0,0,0
2022-04-01, 5 ,36,0.0204,0.0916,0.0183,0,0,0,0,0,0,0.2566,0,0,0,0.0367,0,0,0,0.0183,0.0183,0,0,0.0916,0,0.0183,0.0092,0,0.0183,0.0367,0,0.0367,0,0,0,0,0,0.1733,0,0,0,0,0.0275,0,0.0183,0,0.0183,0.0733,0,0.0183,0
2022-04-01, 5 ,37,0,0.0196,0,0,0,0.137,0.0204,0,0,0,0.0392,0.0783,0.0783,0,0.0196,0,0,0,0,0,0,0,0,0,0,0.1762,0,0,0.0204,0,0,0,0,0.0392,0,0,0.137,0.0783,0.0196,0,0,0,0.0196,0,0,0,0.0979,0.0196,0
2022-04-01, 5 ,38,0,0.0192,0.0379,0.0005,0.0408,0.1129,0.0204,0.0379,0.0005,0.0005,0.0379,0.0942,0.0754,0.0005,0.0567,0.0005,0.0192,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0942,0.0005,0.0005,0,0.0005,0.0005,0.0192,0.0192,0.0005,0.0005,0,0.0567,0.1129,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0192,0.1129,0.0005,0.0005
2022-04-01, 5 ,39,0,0.0375,0.0187,0.0187,0,0,0,0,0.0562,0.0375,0.0187,0,0,0.0562,0,0,0,0.0187,0,0,0,0,0,0,0.0187,0,0,0.0187,0,0.0562,0.1125,0.0187,0.0375,0.0187,0,0.0816,0,0,0.0187,0,0.0187,0.0187,0.1125,0.0187,0.0937,0.0562,0,0.0375,0
2022-04-01, 5 ,40,0,0.364,0,0.0192,0.0204,0,0,0,0,0.1341,0,0,0,0,0,0,0,0.1533,0,0,0,0.0766,0,0.0575,0.0192,0,0.0383,0.0192,0,0,0,0,0,0,0.0192,0.0408,0,0,0,0.0192,0,0,0,0,0.0192,0,0,0,0
2022-04-01, 5 ,41,0,0.0183,0.055,0,0,0.055,0.0204,0.0183,0.11,0.0183,0.055,0,0,0,0.0183,0.0183,0,0,0,0,0,0,0,0.0183,0,0.0183,0,0,0.051,0.0367,0.0733,0.055,0.0367,0.1283,0,0.0306,0,0.055,0.0183,0,0.0183,0.0183,0.0367,0,0,0,0,0.0183,0
2022-04-01, 5 ,42,0,0,0.0383,0,0,0.0383,0.0408,0.0383,0.0383,0.0383,0.0192,0.0192,0,0.0192,0.0575,0.0575,0.0575,0,0,0,0,0,0.0192,0,0,0.0575,0.0192,0,0.0204,0,0.0958,0.0192,0,0.115,0,0,0,0.0575,0,0,0,0.0192,0,0.0192,0,0.0383,0.0575,0,0
2022-04-01, 5 ,43,0,0.0375,0.0843,0,0.0408,0.0187,0,0.0562,0.0375,0.0187,0.0187,0,0,0,0.0562,0.0187,0,0,0,0,0,0,0,0.0187,0.0375,0,0,0,0.0408,0,0.0375,0.075,0.0187,0.0656,0,0,0,0.0375,0.0187,0,0,0,0.1312,0.0375,0.0375,0.0187,0,0.0375,0
2022-04-01, 5 ,44,0,0.0367,0.0916,0,0,0,0.0204,0.055,0.0367,0.0183,0,0,0,0,0.0367,0.0183,0.0183,0,0,0.0183,0,0,0,0.0183,0,0,0,0.0367,0.0816,0,0.0275,0.055,0,0.0641,0,0,0,0.0733,0,0,0,0,0.11,0.0733,0.0092,0.0458,0.0183,0.0367,0
2022-04-01, 5 ,45,0.0102,0,0.0192,0,0,0.0575,0.0306,0.0383,0.0287,0.0383,0,0,0,0.0096,0.0575,0.0383,0.0192,0,0,0,0,0.0192,0.0192,0,0,0.0192,0.0192,0,0.0204,0,0.1341,0.0287,0,0.0958,0,0,0,0.0383,0,0,0,0.0192,0.0575,0.0958,0.0287,0,0.0575,0,0
2022-04-01, 5 ,46,0,0.1079,0.0005,0.0005,0,0.0005,0.0204,0.0005,0.0005,0.2691,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0542,0.0184,0.0005,0.0005,0.0363,0.0005,0.0363,0.0005,0.0005,0.0005,0.09,0,0.0542,0.0005,0.0005,0.0005,0.0005,0.0005,0.0816,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.09,0.0184,0.0542,0.0363,0.0005,0.0184,0.0005
2022-04-01, 5 ,47,0,0.0351,0.0009,0.0009,0.0204,0.0009,0.0204,0.018,0.0863,0.018,0.018,0.0009,0.0009,0.0009,0.018,0.018,0.0351,0.0009,0.0009,0.0351,0.0009,0.0351,0.0265,0.018,0.0009,0.0009,0.0009,0.0009,0.0408,0.0009,0.0522,0.0009,0.0009,0.1205,0.0009,0.0408,0.0009,0.0863,0.0009,0.0009,0.0009,0.018,0.0692,0.0778,0.0009,0.0522,0.018,0.0009,0.0009
2022-04-01, 5 ,48,0,0.0529,0.0005,0.0005,0.0204,0.0005,0.0204,0.0005,0.018,0.2279,0.0005,0.0005,0.0005,0.0879,0.0005,0.0005,0.0005,0.018,0.0005,0.0354,0.0005,0.0879,0.0005,0.0005,0.0005,0.0005,0.0354,0.0005,0,0.0354,0.0005,0.0529,0.0005,0.018,0.018,0.0816,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0354,0.0354,0.0354,0.0529,0.0005,0.018,0.0005
2022-04-01, 5 ,49,0,0,0,0.2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0,0,0,0,0.1399,0,0,0.1399,0,0,0,0,0,0,0,0.2199,0.0204,0,0,0,0.08,0,0,0,0,0,0,0,0,0.04
2022-05-01, 6 ,1,0.075,0,0.0562,0,0.0204,0.0937,0,0,0,0.0094,0.0187,0.0375,0.0562,0,0.0187,0.0187,0.0562,0,0,0,0.0187,0,0,0,0,0,0,0.0187,0.0204,0,0.0375,0.0187,0.0562,0.0094,0,0,0,0.2249,0,0,0,0,0.0408,0.0375,0,0,0.0562,0,0
2022-05-01, 6 ,2,0,0.0204,0,0.0204,0,0,0,0.0204,0.0204,0.0204,0,0,0,0,0,0,0,0.0204,0.0408,0,0,0.0408,0,0.1429,0.0714,0,0.0714,0,0,0,0,0,0,0,0.0408,0.0204,0,0,0,0,0.1429,0.0204,0,0,0.102,0.1429,0,0.0408,0
2022-05-01, 6 ,3,0,0,0.0192,0,0.0204,0,0,0.0192,0.0383,0,0,0,0,0.0192,0.0383,0.0192,0.0575,0,0,0.0383,0,0,0.0766,0.0192,0.0192,0.0383,0.0192,0.0766,0.0408,0.0383,0.0575,0.0192,0.0958,0,0,0.0192,0,0,0.0383,0,0.0192,0.0383,0,0.0575,0.0383,0,0.0192,0,0
2022-05-01, 6 ,4,0,0,0,0.1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0,0,0.02,0,0.1799,0.06,0,0.02,0,0,0,0,0,0,0,0.05,0,0,0,0,0.02,0.02,0,0.0204,0,0,0.1899,0,0.1599,0.04
2022-05-01, 6 ,5,0.07,0,0,0,0.1079,0.0525,0,0,0,0,0.0175,0.1399,0.035,0,0,0,0.0175,0,0,0,0.07,0,0.0175,0,0,0,0,0,0.0612,0,0,0,0.0175,0,0,0,0.1224,0.1224,0,0,0,0,0.0612,0,0,0,0.0875,0,0
2022-05-01, 6 ,6,0.06,0,0.06,0,0,0.1599,0,0,0,0.02,0,0.03,0,0.02,0.04,0.08,0,0,0,0,0,0.02,0.04,0,0,0,0,0,0.0204,0,0.1,0.04,0.1,0,0,0,0,0.03,0.02,0,0,0,0,0.02,0,0,0.1399,0,0
2022-05-01, 6 ,7,0,0,0.0392,0,0.0204,0.0392,0.0196,0.0587,0,0.0196,0,0,0.0587,0,0.0392,0.0587,0,0,0,0.0196,0,0,0.0392,0,0.0196,0,0,0.0392,0,0.0392,0.0783,0.1175,0.137,0,0,0,0,0.0196,0,0,0.0196,0,0.0204,0.0392,0.0196,0,0.0392,0,0
2022-05-01, 6 ,8,0,0,0.06,0,0,0.04,0.04,0.02,0,0.02,0.02,0,0.08,0.02,0.04,0.06,0,0,0,0.06,0,0,0.04,0,0.02,0.04,0,0.08,0,0.02,0.1,0.06,0.1,0,0,0,0,0.02,0,0,0.02,0,0.0204,0,0.02,0,0,0,0
2022-05-01, 6 ,9,0,0,0,0,0,0.0392,0,0,0.0392,0,0.0587,0,0.0196,0.0196,0.0196,0.1566,0.0392,0,0,0.0392,0,0,0.0392,0,0.0392,0,0,0.0392,0.0204,0,0.0979,0,0.0783,0,0,0.0979,0,0,0.0587,0,0,0,0.0204,0.0392,0.0196,0,0.0196,0,0
2022-05-01, 6 ,10,0,0,0,0,0,0,0,0.1175,0,0.0587,0,0,0,0,0.0196,0,0.0196,0.0196,0,0.0392,0,0.0587,0.0196,0.0587,0.0783,0,0.0587,0.1175,0.0204,0,0,0,0.0196,0.0196,0.0196,0.0196,0,0,0.0196,0,0.0392,0.0392,0.0204,0,0.0783,0.0392,0,0,0
2022-05-01, 6 ,11,0.0196,0.0196,0.0196,0,0,0.0196,0.0392,0.0783,0,0.0196,0.0783,0,0.0196,0,0.0196,0.0392,0.0392,0,0,0.0196,0,0,0.0783,0,0,0,0,0,0.0204,0.0196,0.0587,0.0979,0.0979,0,0,0.0196,0,0.0196,0.0392,0,0.0196,0,0.0204,0,0.0196,0,0.0587,0,0
2022-05-01, 6 ,12,0.1,0,0.04,0,0,0.02,0.04,0,0,0,0,0.2199,0,0,0,0,0,0,0,0,0.1399,0,0.02,0,0,0,0,0,0.0204,0,0,0.02,0.02,0,0,0,0.12,0.12,0,0,0,0,0,0.02,0,0,0.1,0,0
2022-05-01, 6 ,13,0,0,0,0,0.0204,0.06,0,0,0,0,0.02,0.1599,0.02,0,0,0.02,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4798,0.1399,0,0,0,0,0,0,0,0,0,0,0
2022-05-01, 6 ,14,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.08,0.06,0.02,0,0,0,0.1,0,0,0.06,0.04,0.06,0,0,0.04,0.0204,0.02,0.02,0.02,0.1599,0.04,0,0.04,0,0,0.04,0,0.06,0,0,0,0.08,0.02,0,0,0
2022-05-01, 6 ,15,0.06,0,0.08,0,0,0.1,0,0,0,0.02,0,0.02,0,0.02,0.04,0.08,0.04,0,0,0,0,0.02,0.02,0,0,0.02,0,0,0.0204,0,0.06,0.04,0.12,0,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0.1799,0,0
2022-05-01, 6 ,16,0.08,0,0.04,0,0,0.1599,0,0,0,0,0.04,0.06,0,0.02,0,0.1,0.02,0,0,0.04,0,0,0.1,0,0,0,0,0.02,0.0204,0,0.02,0.04,0.02,0.02,0,0,0,0.08,0,0,0,0,0,0.02,0,0,0.1,0,0
2022-05-01, 6 ,17,0.0204,0,0.1633,0,0,0,0.0204,0,0,0,0.0612,0,0.0204,0,0.0612,0.0612,0.0408,0,0,0.0408,0,0.0204,0.0204,0,0,0.0408,0,0.0204,0,0,0.0408,0.0204,0.102,0,0,0.0408,0,0.0408,0.0408,0,0.0204,0,0,0,0.0204,0,0.0816,0,0
2022-05-01, 6 ,18,0,0,0,0.0408,0,0,0,0,0,0,0,0,0,0.0408,0.0204,0,0,0.0816,0.0204,0,0,0.0204,0,0.1429,0.0408,0,0.0816,0.0204,0,0,0,0,0,0,0.0204,0.0204,0,0,0,0,0.2245,0.0204,0,0,0.0408,0.1429,0,0.0204,0
2022-05-01, 6 ,19,0,0,0,0.2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204,0,0,0,0,0.1224,0,0,0,0,0,0.0408,0,0,0.3878
2022-05-01, 6 ,20,0,0.0192,0,0,0,0,0,0.0383,0,0.0287,0.0192,0,0,0.0192,0,0.0192,0,0,0,0.0479,0,0.0383,0.0383,0.0575,0.0383,0.0383,0,0.0383,0.0204,0.0575,0.0192,0,0.2203,0.0096,0,0.0383,0,0,0.0575,0,0.0958,0,0.0408,0,0,0,0,0,0
2022-05-01, 6 ,21,0.0196,0.0004,0.0004,0.0004,0,0.0196,0.0004,0.0004,0.0004,0.0004,0.0004,0.1154,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0388,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0204,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.6902,0.0388,0.0004,0.0004,0.0004,0.0004,0.0204,0.0004,0.0004,0.0004,0.0196,0.0004,0.0004
2022-05-01, 6 ,22,0,0.02,0.01,0,0,0.02,0.02,0.02,0,0.05,0,0,0.04,0,0.08,0.02,0.04,0,0,0.06,0,0.06,0.08,0,0.02,0.02,0.02,0,0,0.04,0.1999,0,0.06,0.01,0,0.04,0,0,0.02,0,0,0,0.0204,0,0,0,0.03,0,0
2022-05-01, 6 ,23,0,0.0392,0,0,0,0,0,0,0,0.0392,0,0,0,0.0196,0.0979,0,0.0196,0.0196,0,0.0196,0,0.0783,0.0196,0.0196,0.0587,0,0.0196,0.0979,0.0204,0.0196,0.0196,0,0.0587,0,0,0,0,0,0.137,0,0.0392,0.0392,0.0204,0,0.0196,0.0392,0,0.0392,0
2022-05-01, 6 ,24,0,0.102,0,0.0408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816,0.0408,0,0,0,0,0.1837,0.102,0,0.0612,0,0,0.0204,0,0,0,0,0.0612,0.0204,0,0,0,0.0204,0.0612,0.0204,0,0,0.0204,0.1224,0,0.0408,0
2022-05-01, 6 ,25,0,0,0,0.04,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0.02,0.02,0,0,0.1399,0,0.12,0.08,0,0.06,0.02,0.0204,0.04,0,0,0,0,0,0,0,0,0.02,0,0.1,0.02,0,0,0.08,0.1,0,0.08,0
2022-05-01, 6 ,26,0.08,0,0.04,0,0,0.1799,0,0,0,0.02,0.02,0.06,0.04,0.02,0,0.06,0,0,0,0.06,0,0,0.06,0,0,0.02,0,0.02,0.0204,0,0.06,0.02,0.04,0,0,0,0,0.06,0,0,0,0,0,0.02,0,0,0.1,0,0
2022-05-01, 6 ,27,0,0,0,0.0979,0.0204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587,0,0,0.0196,0,0.1958,0.0587,0,0.0979,0,0.0204,0,0,0,0,0,0.0587,0,0,0,0,0.0196,0.0196,0,0,0,0.0196,0.1762,0,0.0979,0.0392
2022-05-01, 6 ,28,0,0,0,0,0,0,0,0.1224,0,0.0612,0,0,0,0,0.0204,0,0.0204,0.0204,0,0.0408,0,0.0612,0.0204,0.0612,0.0816,0,0.0612,0.1224,0,0,0,0,0.0204,0.0204,0.0204,0.0204,0,0,0.0204,0,0.0408,0.0408,0,0,0.0816,0.0408,0,0,0
2022-05-01, 6 ,29,0.035,0,0.0175,0,0.0204,0,0,0,0,0,0,0.0875,0,0,0,0,0,0,0,0,0.0875,0,0,0,0,0,0,0,0.5219,0,0,0.0175,0,0,0,0,0.07,0.105,0,0,0,0,0.0204,0,0,0,0.0175,0,0
2022-05-01, 6 ,30,0,0,0,0,0,0,0,0.06,0.04,0.04,0,0,0,0.02,0.04,0.02,0.02,0.08,0,0.1799,0,0.04,0,0.04,0.02,0,0.04,0,0.0204,0.04,0.02,0,0.08,0,0,0.04,0,0,0.06,0,0.02,0.02,0,0,0.04,0.02,0,0,0
2022-05-01, 6 ,31,0.02,0,0.02,0,0,0.1999,0.02,0,0.02,0,0.04,0.04,0.02,0,0,0.04,0.02,0,0,0.02,0,0,0.04,0,0,0,0,0,0.0204,0.02,0.1,0,0.1,0,0,0.02,0,0.06,0.04,0,0,0,0,0,0,0,0.1399,0,0
2022-05-01, 6 ,32,0,0,0,0,0,0.02,0,0.02,0.02,0.06,0,0,0.02,0,0.06,0.02,0,0.02,0,0.04,0,0.04,0.06,0,0.02,0.02,0.02,0.02,0.0204,0,0.2399,0.04,0.08,0.04,0,0.02,0,0,0.04,0,0,0,0,0.02,0,0,0.04,0,0
2022-05-01, 6 ,33,0,0.04,0,0,0,0,0,0.02,0.02,0,0,0,0,0.04,0.06,0.02,0.02,0.02,0,0.06,0,0.08,0,0.02,0.04,0.02,0.04,0.08,0.0204,0.04,0,0,0.06,0.04,0,0,0,0,0.1399,0,0.02,0,0,0,0.04,0.04,0,0.02,0
2022-05-01, 6 ,34,0.04,0,0.04,0,0,0.1999,0.04,0,0,0,0.03,0.04,0,0,0.02,0.04,0.02,0,0,0,0,0.02,0.04,0,0,0,0,0,0.0204,0.02,0.1,0.01,0.1,0.02,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0.12,0,0
2022-05-01, 6 ,35,0,0,0,0.1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1799,0,0,0,0,0.06,0,0,0,0,0.0204,0,0,0,0,0,0.2399,0,0,0,0,0.06,0,0,0,0,0,0.08,0,0,0.2199
2022-05-01, 6 ,36,0,0,0,0,0.0204,0,0,0,0,0.0187,0,0,0,0.0562,0.0375,0.0187,0,0,0,0.0562,0,0.0187,0.0562,0.0562,0.0562,0,0,0.0375,0.0408,0.0187,0.0187,0.0187,0.1874,0.0187,0,0.0562,0,0,0.0562,0,0.0562,0.0187,0.0204,0,0.0562,0,0,0,0
2022-05-01, 6 ,37,0.0575,0,0.0192,0,0.0204,0.0766,0,0.0192,0,0,0.0766,0.0766,0.0192,0,0,0.0383,0,0,0,0,0.0192,0,0.0192,0,0,0,0,0,0,0,0.0958,0,0.0383,0,0,0.0192,0.0192,0.2491,0.0192,0,0,0,0.0408,0,0,0,0.0766,0,0
2022-05-01, 6 ,38,0.06,0,0.04,0,0,0.1,0,0,0,0,0.02,0.04,0.02,0,0.02,0.02,0.08,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0.06,0.06,0.06,0,0,0.02,0,0.2599,0,0,0,0,0.0204,0,0,0,0.08,0,0
2022-05-01, 6 ,39,0,0.0196,0,0,0.0204,0,0,0,0,0.0392,0,0,0,0.0392,0.1175,0,0.0196,0.0196,0,0.0196,0,0.0587,0.0196,0.0196,0.0783,0,0.0196,0.0783,0.0204,0,0.0196,0,0.0587,0,0,0.0196,0,0,0.1175,0,0.0587,0.0392,0,0,0.0196,0.0392,0,0.0392,0
2022-05-01, 6 ,40,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0,0,0,0.0816,0.0204,0,0,0,0,0,0,0,0,0,0.102,0,0,0,0,0.102,0,0,0,0,0,0.3061,0,0.0204,0.1224
2022-05-01, 6 ,41,0,0.02,0,0,0,0,0,0.1,0.04,0.02,0,0,0,0.04,0.08,0,0,0,0,0.06,0,0.04,0.02,0.04,0.11,0,0.01,0.06,0,0,0.02,0,0.02,0.02,0,0.06,0,0,0.02,0,0.08,0,0.0204,0,0.04,0.06,0,0.02,0
2022-05-01, 6 ,42,0,0,0,0,0,0,0.02,0.02,0,0.04,0,0,0,0.02,0.08,0,0,0.04,0,0.1799,0,0.02,0.04,0.04,0.02,0,0.04,0.03,0,0,0.04,0,0.06,0.04,0,0.01,0,0,0.04,0,0.04,0.08,0.0204,0,0.06,0.02,0,0,0
2022-05-01, 6 ,43,0,0.0196,0,0,0,0,0,0.0196,0,0.0392,0,0,0,0.0392,0.1077,0,0.0196,0.0196,0,0.0196,0,0.0392,0.0196,0.0196,0.0783,0,0.0196,0.0783,0.0204,0,0.0196,0,0,0,0,0.0196,0,0,0.1077,0,0.0783,0.0392,0.0791,0,0.0196,0.0392,0,0.0392,0
2022-05-01, 6 ,44,0,0,0.0204,0,0,0,0,0.0102,0,0,0,0,0,0,0.0612,0,0.0102,0,0,0.0408,0,0.0408,0.1429,0.0204,0,0.0408,0.0408,0.0918,0,0.0408,0.0714,0.0204,0.102,0,0,0.0204,0,0,0.0204,0,0.0204,0.0612,0,0.0612,0.0408,0,0.0204,0,0
2022-05-01, 6 ,45,0,0,0,0,0,0,0,0,0.0102,0.0204,0,0,0.0204,0.0816,0.0612,0.0204,0,0,0,0.1224,0,0.0102,0.0612,0.0408,0.0612,0,0,0.0408,0,0.0204,0.0204,0,0.1429,0.0204,0,0.0408,0,0,0.0408,0,0.0408,0,0,0,0.102,0.0204,0,0,0
2022-05-01, 6 ,46,0,0,0,0,0.0204,0,0,0.0587,0.0196,0,0,0,0,0,0.1762,0,0,0.0392,0,0.0587,0,0.0392,0.0196,0.0392,0.0979,0.0196,0,0.0392,0,0.0392,0.0196,0,0,0,0,0.0587,0,0,0.0196,0,0.0783,0.0392,0.0204,0,0.0196,0.0392,0,0.0392,0
2022-05-01, 6 ,47,0.1399,0,0.04,0,0,0.12,0.06,0.02,0,0.02,0.04,0.04,0.02,0,0,0.02,0.02,0,0,0,0.02,0,0.04,0,0,0,0,0.02,0.0204,0,0.04,0.02,0.06,0,0,0,0,0.1599,0,0,0,0,0,0.04,0,0,0.04,0,0
2022-05-01, 6 ,48,0,0,0,0,0.0204,0,0,0.0192,0,0.0192,0,0,0,0.0192,0.0575,0,0,0.0575,0,0,0,0.0383,0.0192,0.0575,0.0575,0,0.0575,0.115,0,0.0575,0,0,0.0383,0,0.0192,0.115,0,0,0,0,0.0766,0,0.0408,0,0.0383,0.0383,0,0.0383,0
2022-05-01, 6 ,49,0,0,0,0.2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612,0,0,0,0,0.102,0,0,0,0,0,0.0612,0,0,0.3673
2022-06-01, 7 ,1,0.0346,0,0.1416,0.0142,0,0.0283,0.0566,0,0.0212,0,0.0425,0.0283,0,0,0,0,0.0425,0,0,0,0.0283,0,0.0354,0,0,0.0142,0,0.0425,0.1224,0,0,0.085,0.0204,0,0,0,0.0283,0.0425,0,0,0,0.0283,0,0.0408,0,0,0.102,0,0
2022-06-01, 7 ,2,0,0.0325,0,0.0162,0.102,0,0,0.0325,0,0,0,0,0,0.065,0,0.0204,0,0.0162,0.1137,0,0,0,0.0162,0.0325,0.065,0,0.0162,0,0.0408,0.0812,0,0,0,0.0325,0,0.0162,0,0,0.0325,0,0.065,0.0325,0,0.0204,0.0487,0.0325,0.0204,0.0325,0.0162
2022-06-01, 7 ,3,0,0.0137,0.0275,0,0.1224,0.0137,0.0137,0.0412,0,0.0137,0.0275,0,0.0275,0,0,0,0.055,0,0.0137,0.0204,0,0,0.0687,0,0,0.0412,0.0137,0.0412,0.1429,0.0275,0.0687,0.0275,0,0.0412,0,0.0137,0,0,0.0137,0,0.0137,0.055,0,0.0408,0,0,0,0,0
2022-06-01, 7 ,4,0,0.0183,0,0.0367,0.0612,0,0,0,0,0,0,0,0,0.0733,0,0,0,0.0183,0.2016,0,0,0,0,0,0.1283,0,0.0183,0,0.0204,0.0183,0,0,0,0,0,0,0,0,0,0.1649,0,0,0,0.0204,0.0367,0.1649,0,0,0.0183
2022-06-01, 7 ,5,0,0,0.1031,0,0.1508,0.0137,0.0275,0,0,0,0.0137,0.0825,0,0,0,0,0.0275,0,0,0,0.0137,0,0,0,0,0.0275,0,0.0275,0.1633,0.0137,0,0.0756,0,0,0,0,0.1237,0.0137,0,0,0,0,0.0204,0.0816,0,0,0.0204,0,0
2022-06-01, 7 ,6,0,0.0006,0.088,0.0006,0,0.0443,0.0443,0.0297,0.0151,0.0006,0.1026,0.0297,0.0006,0.0151,0,0,0.0589,0.0006,0.0006,0,0.0006,0,0.0297,0.0006,0.0006,0.0443,0.0006,0.0297,0.1429,0.0006,0.0151,0.0589,0,0.0006,0.0204,0.0006,0.0151,0.0443,0.0006,0.0006,0.0006,0.0589,0.0204,0.0408,0.0006,0.0006,0.0408,0.0006,0.0006
2022-06-01, 7 ,7,0,0,0.0791,0,0,0.0317,0.0633,0.0475,0.0158,0,0.0158,0,0,0,0,0,0.0475,0,0,0,0,0,0.095,0,0.0158,0.095,0,0.0475,0.0204,0.0475,0.0158,0.0475,0.0612,0.0475,0,0.0317,0,0.0158,0,0,0,0.0158,0,0.1224,0,0,0.0204,0,0
2022-06-01, 7 ,8,0,0.0006,0.0705,0.0006,0,0.0705,0.0355,0.0355,0.018,0.0006,0.0006,0.0006,0.0006,0.0006,0,0,0.053,0.0006,0.0006,0.0204,0.0006,0,0.088,0.0006,0.018,0.0705,0.0006,0.1055,0,0.0355,0.018,0.0705,0,0.0705,0.0204,0.0355,0.0006,0.0355,0.0006,0.0006,0.0006,0.0355,0.0204,0.0204,0.0006,0.0006,0.0408,0.0006,0.0006
