DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,,,,,,,,,,,,,,,,,,,,
91313.33521,76724.49584,45698.29337,23022.44578,27265.15891,31277.65607,35917.93772,68159.49925,76481.5373,101360.1524,101362.9841,101360.1524,95773.23854,86948.2933,65684.60686,56547.89314,24059.40871,17722.66478,16832.09995,24117.17507,34627.25586,65881.97528,71727.42192,86613.02184,88848.92005,86147.20971,73965.58548,59785.07504,47658.95183,47023.23862,36088.97148,33676.37615,30395.5863,25485.16193,28316.84659,62504.34182,93445.59375,101362.9841,101362.9841,99328.7018,94908.72522,92378.04864,76592.8225,62064.01485,32398.15369,15768.23602,0,5213.131458,15232.19812,39761.94965,76988.40885,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,77550.78142,64069.41393,32298.47839,14179.37776,12933.43651,582.4775344,9794.230899,56543.64561,88626.91597,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,75488.74866,63885.07126,33102.1105,15849.78854,16817.65836,20617.21284,28071.90587,56102.46914,89191.83706,101360.1524
91313.33521,76724.49584,44054.50042,20257.30571,18807.2,24562.88224,36231.97155,50277.41063,64996.79066,101052.0651,101149.475,98771.70943,95692.25236,77705.39141,68075.11505,66350.33592,33437.09879,35072.11351,31791.32367,25485.16193,28316.84659,62504.34182,93445.59375,101362.9841,101362.9841,101360.1524,95773.23854,92378.04864,76592.8225,62064.01485,32398.15369,15100.80795,0,6244.43101,16263.78084,40793.53237,78019.99157,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,77550.78142,64069.41393,32298.47839,14179.37776,12933.43651,582.4775344,11376.00995,62514.81905,88626.91597,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,75488.74866,63885.07126,33102.1105,15849.78854,20827.60701,25258.06082,30975.23215,55252.96374,91825.58696,101360.1524,101362.9841,98906.21445,94385.99623,83976.44025,86320.79198,79170.22188,47200.21891,23009.13687,0,5204.070067,9836.423001,41760.83585,83015.36648,101362.9841
91313.33521,76724.49584,46635.86416,22491.78808,22763.06347,25485.16193,28316.84659,56142.3959,78289.00162,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,76592.8225,62064.01485,32398.15369,15768.23602,0,5213.131458,15232.19812,39761.94965,76988.40885,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,77550.78142,64069.41393,32298.47839,13541.68238,13994.75192,889.7153199,12225.23218,63364.04128,89354.37576,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,75488.74866,63885.07126,33102.1105,15849.78854,16817.65836,20617.21284,28071.90587,56102.46914,89191.83706,101360.1524,101362.9841,98906.21445,94385.99623,83976.44025,86320.79198,79170.22188,47200.21891,23009.13687,0,5204.070067,9836.423001,41760.83585,83015.36648,101362.9841,101362.9841,101360.1524,95773.23854,91270.01043,73257.38114,60730.00821,29964.88706,12081.09943,11259.06137,10883.57999,18275.40962,52497.73457,83492.50534,101360.1524
91313.33521,76724.49584,45255.70105,21858.90656,0,7921.637834,14231.48076,46994.92177,81241.59921,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,77550.78142,64069.41393,32298.47839,14179.37776,12933.43651,582.4775344,11376.00995,62514.81905,88626.91597,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,75488.74866,63885.07126,33102.1105,15230.49911,16198.36892,19997.9234,27452.61643,56867.30717,89956.39192,101360.1524,101362.9841,98906.21445,94385.99623,83976.44025,86320.79198,79170.22188,47200.21891,23009.13687,0,5204.070067,9836.423001,41760.83585,83015.36648,101362.9841,101362.9841,101360.1524,95773.23854,91270.01043,73257.38114,60730.00821,29964.88706,12081.09943,11259.06137,10883.57999,18275.40962,52497.73457,83492.50534,101360.1524,101362.9841,97283.0928,95121.95107,87670.93923,69548.15741,59022.78553,31308.52143,16332.02444,13457.29817,14446.97196,19112.73878,50395.49188,59802.63149,69840.9536
91313.33521,76724.49584,44729.57405,20603.90392,17776.74995,3880.540657,15416.82396,49083.28921,66495.60135,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,75488.74866,63885.07126,33102.1105,15849.78854,16817.65836,20617.21284,28071.90587,56102.46914,89191.83706,101360.1524,101362.9841,98906.21445,94385.99623,83976.44025,86320.79198,79170.22188,47200.21891,22149.15424,0,5883.674385,9955.353756,42039.19045,83293.72108,101362.9841,101362.9841,101360.1524,95773.23854,91270.01043,73257.38114,60730.00821,29964.88706,12081.09943,17049.8565,10034.07459,19549.66772,55009.72203,82642.99995,101360.1524,101362.9841,97283.0928,95121.95107,87670.93923,69548.15741,59022.78553,31308.52143,16332.02444,21295.96765,23560.1827,24418.18315,50971.45654,60248.90499,70266.55581,60966.17071,59866.62756,48748.86725,42806.01066,33175.45113,8940.761143,15865.36281,17380.59727,23599.25995,29002.39745,35921.61891,65881.97528,97836.68715,101362.9841
91313.33521,76724.49584,45146.96436,21244.99732,20654.02474,21685.60746,27454.59861,65881.97528,77719.833,101360.1524,101362.9841,101193.9325,95773.23854,87356.05589,78326.37985,64275.84374,32306.12394,13664.86066,0,778.9964497,2711.904398,39422.71383,80677.24446,101360.1524,101362.9841,101360.1524,95773.23854,91270.01043,73257.38114,60730.00821,29964.88706,11451.04959,18091.06695,11103.03555,20618.34551,56078.68299,83711.96091,101360.1524,101362.9841,97283.0928,95121.95107,87670.93923,69548.15741,59022.78553,31308.52143,16332.02444,14598.46709,15759.4578,20596.25837,52090.82149,60472.32491,70514.89455,60562.08931,59823.01962,47530.11017,41893.64186,32367.00516,6223.759712,14941.66727,13716.96366,18499.11271,21949.80364,26916.29536,59283.01735,93799.55434,101362.9841,101362.9841,97718.88907,91749.98098,72369.648,56524.95649,47777.88258,47321.98135,38555.65198,36058.67245,27453.18277,30058.33266,60046.43954,93799.55434,101362.9841
91313.33521,76724.49584,45131.95644,22076.09677,0,2758.910363,7431.190051,59853.31864,79360.22792,101360.1524,101362.9841,101360.1524,95773.23854,91205.44802,73257.38114,60730.00821,29964.88706,12081.09943,17049.8565,10034.07459,19549.66772,55009.72203,82642.99995,101360.1524,101362.9841,97283.0928,95121.95107,87670.93923,69548.15741,59022.78553,31308.52143,16598.48597,14864.92862,16061.03222,20933.22884,52642.71683,61102.65791,71134.75032,61162.9728,60295.06145,47864.53213,42320.65991,32887.4688,6251.793391,14969.41778,18256.43733,24475.10001,29878.23751,36797.45898,65881.97528,97836.68715,101362.9841,101362.9841,97259.02348,91284.16885,71926.48935,56584.70504,47897.66284,47297.62886,38555.65198,44700.69086,50020.01049,55352.92221,71862.49328,99508.23061,101362.9841,96287.18931,90304.12279,86835.87542,88186.02267,68648.53119,50934.64464,35607.58508,29346.16397,34689.26975,39770.16153,44527.39176,71862.49328,99508.23061,101362.9841
91313.33521,76724.49584,45731.70725,21983.78385,26645.01997,18469.66319,27796.94929,61637.56315,87600.71345,101360.1524,101362.9841,101360.1524,95773.23854,90826.85178,75147.81382,63711.48899,34687.28757,11492.67536,9759.118009,10920.10872,15756.90929,42820.16908,51940.45903,62118.10003,53195.74484,52072.13237,42970.53153,36643.6985,28700.82303,12708.88392,17091.1991,17465.54781,23684.21049,29087.34799,36006.85262,65881.97528,97836.68715,101362.9841,99996.69621,98250.96262,92293.38127,73305.23662,56406.87524,47541.15374,47370.68633,38555.65198,33980.21591,39299.53554,49346.63588,71863.90912,99508.79695,101362.9841,96477.19535,90508.85359,87035.50919,88382.54158,68914.14321,51196.2923,28585.00713,27873.68794,24438.57128,32430.4349,43054.91574,82611.28508,100456.2786,101362.9841,97189.64721,101239.5226,95773.23854,92378.04864,76470.7769,61381.29568,33977.95056,12766.36712,9620.931798,14830.66523,19037.69913,53426.81031,71448.50098,101360.1524
91313.33521,76724.49584,45212.94262,20528.29794,21256.04089,24001.64234,29404.2135,51805.95401,70081.92997,89503.0392,98180.73684,99078.94721,91000.15088,72513.49758,68671.18467,56287.37815,24881.44676,34551.93304,39014.95123,44418.08873,49967.9075,65881.97528,97836.68715,101362.9841,101362.9841,98958.03428,93591.99185,75814.10922,65587.48008,57275.6361,43893.9439,32865.948,30233.0476,35552.36723,45599.46757,71863.90912,99508.79695,101362.9841,95358.67991,90901.04192,85626.17974,90396.71888,72388.90346,54938.64675,22110.07699,18672.97815,25771.44525,30852.6202,35609.56726,75166.21977,100456.2786,101362.9841,98520.539,100444.6687,98846.18274,92378.04864,76470.7769,61381.29568,33977.95056,12766.36712,9620.931798,14830.66523,19037.69913,53426.81031,71448.50098,101360.1524,100286.9439,95067.29956,92237.03074,94372.97048,78323.83134,63623.70677,33299.19575,9144.642438,15500.07549,20676.11188,26819.45174,56695.42391,81108.51003,101360.1524
91313.33521,76724.49584,44321.24512,20394.64242,28002.24643,31616.60873,40457.12823,65881.97528,84875.7833,101360.1524,101362.9841,100794.0986,99939.49618,84638.7713,63635.31667,36317.7716,40998.54634,38049.34677,33980.21591,39299.53554,49346.63588,71863.90912,99508.79695,101362.9841,96691.55388,90886.03399,87000.3963,88339.21681,69033.07397,51306.728,28220.56931,28148.92769,33492.03348,38572.92526,43330.15549,82886.52483,100456.2786,101362.9841,97279.97795,101362.9841,95773.23854,92378.04864,76470.7769,61381.29568,33977.95056,12766.36712,9620.931798,12706.90174,19037.69913,53426.81031,71448.50098,101360.1524,100286.9439,95067.29956,92237.03074,94372.97048,78323.83134,63623.70677,33299.19575,9144.642438,6741.958005,11785.75472,19231.66953,56695.42391,81108.51003,101360.1524,98942.17685,95713.49,91640.11161,79668.88155,97793.92872,90521.31301,57454.3154,32124.32978,22093.65322,4905.327335,12556.53928,50303.7453,91050.83804,101360.1524
91313.33521,76724.49584,45272.69116,20902.64665,18183.0967,24747.22491,32391.07448,71548.45945,88150.90978,101360.1524,101362.9841,99789.70006,94715.60432,92378.04864,76130.69157,61940.27024,29111.70048,9718.34175,16816.80885,22747.4892,27504.43626,67061.08877,93876.57616,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,76470.7769,61381.29568,33977.95056,11984.82215,10182.1717,13268.42481,19598.93903,53988.33338,72010.30722,101360.1524,100286.9439,95067.29956,92237.88025,94372.97048,78323.83134,63623.70677,33299.19575,9144.642438,6741.958005,12704.07006,21068.3002,56695.42391,81108.51003,101360.1524,98942.17685,95713.49,91640.11161,79668.88155,97793.92872,90521.31301,57454.3154,32124.32978,22093.65322,4905.327335,12556.53928,52201.54036,92949.76577,101360.1524,101362.9841,93535.92449,86032.24332,80331.77893,73569.99913,69779.50605,36628.69057,31359.20859,26245.75243,25560.76791,26062.54243,65881.97528,95342.82248,101362.9841
91313.33521,76724.49584,44975.08111,20843.74761,28127.69006,30882.63606,33789.36036,70719.62535,80021.70946,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,76470.7769,61381.29568,33977.95056,12766.36712,9620.931798,12706.90174,19037.69913,53426.81031,71448.50098,101360.1524,100286.9439,95067.29956,92237.03074,94372.97048,78323.83134,63623.70677,33299.19575,8310.144969,7663.105025,13668.25868,22075.24727,58998.71621,83411.80233,101360.1524,98942.17685,95713.49,91640.11161,79668.88155,97793.92872,90521.31301,57454.3154,32124.32978,22093.65322,4905.327335,12556.53928,50303.7453,91050.83804,101360.1524,101362.9841,93535.92449,86032.24332,80331.77893,73569.99913,69779.50605,36628.69057,31359.20859,26245.75243,25485.16193,26028.27905,65881.97528,93445.59375,101362.9841,101362.9841,100659.5936,98963.13131,92808.46471,83224.34481,70232.57559,39063.08987,14268.859,11281.71485,13232.46241,16483.2364,42200.59648,83763.2144,101362.9841
91313.33521,76724.49584,45065.41185,20640.43265,20566.80885,24182.30382,28316.84659,65881.97528,85736.61544,101360.1524,101362.9841,100232.0092,96290.30416,92378.04864,76328.90949,61978.78115,31654.27013,13049.81875,10647.13432,16609.52954,24973.75968,60250.604,84663.69012,101360.1524,98942.17685,95713.49,91640.11161,79668.88155,97793.92872,90521.31301,57454.3154,31219.0402,22887.09126,5200.105708,12645.45418,50392.6602,91150.23017,101360.1524,101362.9841,93535.92449,86031.96015,80330.92942,73568.58329,69777.80704,36626.70839,31359.20859,30898.21033,29125.8589,28541.39919,65881.97528,95546.70377,101362.9841,101362.9841,100659.5936,98963.13131,92808.46471,83224.34481,70232.57559,39063.08987,14268.859,15934.17275,18900.92876,23167.71121,50984.76546,94579.68346,101362.9841,101362.9841,97496.60183,92298.76147,81878.16192,78931.2277,67626.85937,35363.77703,21550.5361,24485.57725,25972.77803,34378.91711,61724.77903,95546.70377,101362.9841
91313.33521,76724.49584,46617.74138,23083.04384,22451.29499,25887.26115,33937.1743,62477.15765,81407.8191,101360.1524,101362.9841,98734.33119,92850.37364,76428.58479,97793.92872,84383.07017,51315.78939,25986.08695,15955.41038,3206.599708,7482.160375,45229.36639,85979.57398,101360.1524,101362.9841,93535.92449,86032.24332,80331.77893,73569.99913,69779.50605,36628.69057,31926.6782,31465.67993,29695.87702,29121.3282,65881.97528,95609.00083,101362.9841,101362.9841,100339.8964,98758.96685,92598.63687,83224.34481,70232.57559,39063.08987,14268.859,19975.55309,23200.55875,28575.09623,58681.56753,97836.68715,101362.9841,101362.9841,97222.49475,91423.77091,81031.20504,78084.83715,67306.879,35043.79667,21071.41505,28132.22075,30727.17657,40241.07069,69876.34966,100557.9361,101362.9841,101362.9841,98978.42241,101362.9841,97793.92872,90748.98045,76923.56327,45095.14453,19361.07752,25686.77788,23674.58276,28014.70584,65881.97528,97836.68715,101362.9841
91313.33521,76724.49584,47228.81893,23384.90142,10135.73207,1867.212864,4593.275686,51423.11024,75974.38257,101360.1524,101362.9841,98359.69931,94093.4832,85051.91409,74265.46088,74162.38756,41011.28892,19702.57869,20997.22492,19598.08953,19043.64567,61872.02664,95546.70377,101362.9841,101362.9841,101360.1524,92896.5301,88375.1792,77235.33175,64243.56254,33073.79365,14627.91661,20245.97898,23471.2678,28845.52212,58952.27658,97836.68715,101362.9841,101362.9841,97338.31065,91793.58892,81389.41315,78442.47892,67442.5167,35179.71753,21274.44684,19556.74693,20027.93926,27418.06988,52664.23763,93445.59375,101362.9841,101362.9841,99091.40663,101362.9841,97793.92872,91108.03807,77282.62089,45454.48532,19720.13514,17267.61305,19338.42404,21554.78363,56405.17623,93445.59375,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,77433.26651,63364.89079,30582.19432,10266.27273,8365.645989,0,5301.763187,21801.42336,75312.90104,101360.1524
91313.33521,76724.49584,44270.84113,20254.7572,25788.43536,29543.24922,29985.55836,65815.99703,75974.38257,101360.1524,101362.9841,101360.1524,95773.23854,91797.83645,77235.33175,64243.56254,33073.79365,13829.66471,19536.64197,22761.64763,28136.18511,58242.65641,97836.68715,101362.9841,101362.9841,97080.62735,90971.83404,80593.70976,77647.34187,67140.37594,34877.57678,20559.1633,18841.74655,19312.93888,26703.0695,51949.23725,93374.80164,101362.9841,101362.9841,99024.86204,101362.9841,97793.92872,90896.22805,77070.81087,45242.67531,19508.32512,25834.02548,23821.83036,26038.18995,60888.58255,93445.59375,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,77433.26651,63364.89079,30582.19432,10266.27273,10458.82729,0,5301.763187,21801.42336,75312.90104,101360.1524,101362.9841,101360.1524,93916.78608,92378.04864,76461.7155,62377.19918,30094.29505,10800.32846,17449.69038,21457.94001,25182.73801,60703.39038,83202.25767,101360.1524
91313.33521,76724.49584,44579.77793,20483.27415,27029.56275,30107.88714,35454.95728,65881.97528,91434.81448,101360.1524,101362.9841,101360.1524,95773.23854,88571.69812,76755.3612,67168.69279,34905.89363,10569.26299,8851.846245,10172.2608,17562.67459,42808.84234,84234.40673,101362.9841,101362.9841,98085.59224,97751.73661,93433.98385,78827.0217,65001.60452,33173.18578,7914.558622,15995.90347,15138.46936,17354.82894,52205.22155,93445.59375,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,77433.26651,63364.89079,30582.19432,10266.27273,9743.826912,0,5301.763187,21801.42336,75312.90104,101360.1524,101362.9841,101360.1524,93916.78608,92378.04864,76461.7155,62377.19918,30094.29505,10800.32846,12270.25597,20853.94167,26188.5524,61552.89577,84051.76307,101360.1524,101362.9841,100464.7737,94761.47761,92378.04864,78789.92663,65146.58677,31868.34549,13718.09633,12955.52365,17076.47434,23694.12139,65881.97528,95150.26792,101362.9841
91313.33521,76724.49584,44621.97003,20132.99476,17786.94402,19451.40826,23396.7945,56621.23377,92821.49045,101360.1524,101362.9841,100408.7063,100827.7957,93309.67289,78702.99391,64877.57673,33049.15799,12865.19291,19190.89327,17178.69815,19395.05774,54245.45034,93445.59375,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,77433.26651,63364.89079,30582.19432,9548.723839,9026.27802,0,6283.22509,22782.60209,76294.07977,101360.1524,101362.9841,101360.1524,93916.78608,92378.04864,76461.7155,62377.19918,30094.29505,10800.32846,17449.69038,21457.94001,25182.73801,60703.39038,83202.25767,101360.1524,101362.9841,100464.7737,94761.47761,92378.04864,78789.92663,65146.58677,31868.34549,13718.09633,19817.26192,21479.17765,26487.01197,65881.97528,93445.59375,101360.1524,101362.9841,100687.6273,98647.39847,92378.04864,75283.16835,62869.0628,32327.92791,18797.2891,14585.44134,18682.03954,24281.97912,47606.56566,48576.41765,49930.52926
91313.33521,76724.49584,45218.88915,21529.8648,27908.2345,25485.16193,28316.84659,59955.25929,93445.59375,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,77433.26651,52340.2929,19557.59644,610.2280441,12377.29365,484.7844137,15760.30731,34090.93478,82505.38007,101360.1524,101362.9841,101360.1524,93916.78608,92378.04864,76461.7155,62377.19918,30094.29505,10836.85719,18193.29077,22201.5404,25926.3384,61446.99077,83945.85806,101360.1524,101362.9841,100464.7737,94761.47761,92378.04864,78789.92663,65146.58677,31868.34549,13718.09633,11797.6478,16432.54925,23564.14706,65881.97528,95150.26792,101362.9841,101362.9841,100687.6273,98647.39847,92378.04864,75283.16835,62869.0628,32327.92791,18797.2891,14585.44134,18682.03954,24281.97912,47606.56566,48576.41765,49930.52926,47955.99555,44624.51854,50626.27418,47342.93582,41479.64956,50411.91565,50338.00868,38308.72908,34897.68174,44689.36412,45725.76071,65881.97528,66995.39369,74452.0689
91313.33521,76724.49584,44829.24935,20086.8383,20592.57718,3263.233401,7237.219652,23743.10953,76711.75326,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,76461.7155,62377.19918,30094.29505,10800.32846,17449.69038,21457.94001,25182.73801,60703.39038,83202.25767,101360.1524,101362.9841,100464.7737,94761.47761,92378.04864,78789.92663,65146.58677,31868.34549,14559.95618,12639.50764,17274.40909,24406.29008,65881.97528,96112.47437,101362.9841,101362.9841,100687.6273,98647.39847,92378.04864,75283.16835,62869.0628,32327.92791,18797.2891,14585.44134,18682.03954,24281.97912,47606.56566,48576.41765,49930.52926,47955.99555,44624.51854,50626.27418,47342.93582,41479.64956,50411.91565,50338.00868,38308.72908,44894.94443,25485.16193,28316.84659,65881.97528,66995.39369,74452.0689,69226.19486,68733.19856,62506.04083,83551.40439,97793.92872,91369.40256,58674.77149,38049.34677,44344.18176,25485.16193,28316.84659,65881.97528,93445.59375,101360.1524
91313.33521,76724.49584,44850.20381,20214.26411,27356.90549,25485.16193,28316.84659,61634.16512,93445.59375,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,78789.92663,65146.58677,31868.34549,13718.09633,11797.6478,16432.54925,23564.14706,65881.97528,95150.26792,101362.9841,101362.9841,100687.6273,98647.39847,92378.04864,75283.16835,62869.0628,32327.92791,18176.867,15343.20016,19439.79835,25039.73794,48419.25916,49362.77648,49955.73125,47979.7817,44651.13638,50661.1039,47376.06653,41510.51492,50448.44438,50338.00868,38308.72908,41099.07114,25485.16193,28316.84659,65881.97528,66997.37587,74454.90059,69229.30972,68736.59659,62509.43885,83554.80241,97793.92872,91369.40256,58674.77149,38049.34677,40394.548,25485.16193,28316.84659,65881.97528,93445.59375,101360.1524,101362.9841,96195.15956,92209.5634,89441.30848,81603.77168,67939.19419,35922.46842,11090.8593,12327.456,14595.63541,21433.58752,48086.25304,69739.01296,95907.4604
91313.33521,76724.49584,44316.99759,20124.4997,19708.52523,25663.2749,33332.8928,61945.9336,76781.97904,101360.1524,101362.9841,101272.087,95773.23854,92378.04864,75283.16835,62869.0628,32327.92791,18797.2891,14585.44134,18682.03954,24281.97912,47606.56566,48576.41765,49930.52926,47955.99555,44624.51854,50626.27418,47342.93582,41479.64956,50411.91565,50479.59291,38525.06979,41099.07114,25485.16193,28316.84659,65881.97528,67140.94228,74575.81352,69336.3474,68840.51941,62609.68049,83655.04404,97793.92872,91369.40256,58674.77149,38084.45966,33980.21591,25485.16193,28316.84659,65881.97528,93445.59375,101360.1524,101362.9841,96195.15956,92209.5634,89441.30848,81603.77168,67939.19419,35922.46842,11090.8593,8419.164829,10687.62741,17525.29636,48086.25304,69739.01296,95907.4604,98474.66571,97168.69274,97503.39787,85642.88668,83010.26945,69575.05841,37179.45324,25326.02125,21074.81308,24804.70811,28316.84659,64194.00806,84461.50784,92883.78752
91313.33521,76724.49584,44725.32652,20300.34732,27656.49773,25485.16193,28316.84659,45774.46568,59066.39347,88447.67033,93617.19384,91297.47777,90373.49907,75940.68553,78104.65894,75479.97043,44271.40747,21048.47841,25540.66295,25485.16193,26371.19606,54676.43275,60720.66365,77404.10016,74488.8808,75449.10507,72946.46217,89602.7145,94016.74455,79091.78422,46396.86997,21494.46874,21687.0233,25485.16193,28316.84659,65881.97528,89749.39577,101360.1524,101362.9841,96195.15956,92209.5634,89441.30848,81603.77168,67939.19419,35922.46842,11090.8593,13267.85847,17659.80138,26621.51699,48086.25304,69739.01296,95907.4604,98474.66571,97168.69274,97503.39787,85642.88668,83010.26945,69575.05841,37179.45324,25326.02125,26796.5151,32650.17363,41090.29292,65881.97528,85491.67471,93677.22556,92513.40316,92376.91596,89870.59187,85966.54823,70237.38946,57128.38849,25416.63516,13044.15538,15633.731,19106.50907,27468.75704,65881.97528,97836.68715,101362.9841
91313.33521,76724.49584,45020.38806,23653.34513,24560.90006,25485.16193,28316.84659,55837.70663,64277.82592,94543.4379,100205.9577,98683.36087,94897.11531,92378.04864,73950.29438,61658.51761,28963.88654,10502.15206,10694.70662,15808.72912,22282.52658,59492.27885,78092.4827,101360.1524,101362.9841,96195.15956,92209.5634,89441.30848,81603.77168,67939.19419,35922.46842,11358.17034,14055.34997,18447.29288,27409.00849,48646.64343,70526.50446,95983.63271,98521.95484,97226.74228,97498.86717,85643.45301,83012.25163,69673.31787,37277.42953,25326.02125,21074.81308,24804.70811,28316.84659,64194.00806,84461.50784,92883.78752,91602.73338,91443.30953,89027.03301,85118.74184,69142.377,56053.76417,24342.01084,13044.15538,9912.028981,11511.08131,17749.56578,60478.27145,93445.59375,101360.1524,101362.9841,99451.88008,94727.4974,92378.04864,75994.20437,61606.41461,29728.15823,11185.72074,0,1376.481913,0,15306.67143,49614.23008,101360.1524
91313.33521,76724.49584,45007.92865,22024.56011,23344.6915,25485.16193,28316.84659,56346.84353,78160.7263,101360.1524,101362.9841,99390.14936,99314.82655,96656.15782,83672.31732,70007.73983,37991.01406,13159.40495,15336.40411,19728.34702,28690.06263,50154.79868,71807.5586,95907.4604,98474.66571,97168.69274,97503.39787,85642.88668,83010.26945,69575.05841,37179.45324,25967.681,21716.75599,25446.36785,28316.84659,64194.00806,84614.98514,93211.41343,91884.20283,91715.43443,89287.548,85380.38951,69263.00676,56182.32265,24470.56932,13685.81513,16611.79488,19922.03425,28284.56539,65881.97528,97836.68715,101362.9841,101362.9841,99451.88008,94727.4974,92378.04864,75994.20437,61606.41461,29728.15823,11185.72074,0,1376.481913,0,15306.67143,49614.23008,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,79125.1981,66934.79564,34761.19454,11692.30913,15532.07352,19647.36084,23976.44035,59059.03109,82745.7901,93030.75195
91313.33521,76724.49584,44177.67871,20032.18678,24924.2052,30949.46382,36533.2628,62800.53603,75974.38257,101360.1524,101362.9841,100051.9141,99047.79868,89465.09463,82964.96249,70319.22514,37923.3368,13512.79919,11017.51867,15596.63593,21913.2749,57790.43637,76863.24839,88364.70197,92549.64873,92444.59323,89212.79153,85352.07266,69623.48022,56514.76243,24803.0091,13487.03086,16412.72745,19885.50552,28248.03665,65881.97528,97836.68715,101362.9841,101362.9841,99451.88008,94727.4974,92378.04864,75994.20437,61606.41461,29728.15823,11185.72074,0,1376.481913,0,15306.67143,49614.23008,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,79125.1981,66934.79564,34761.19454,11692.30913,9474.250533,11465.77435,13671.09037,44364.56989,72211.35683,84990.46653,83682.22822,84130.76707,75815.80823,69119.72352,87611.19068,90682.71903,58720.07844,34756.38068,11839.8399,14910.80191,17884.0708,21211.58345,74289.5302,101362.9841
91313.33521,76724.49584,45022.08707,20386.14737,18417.27702,20234.36907,26374.31092,57410.70745,75974.38257,101360.1524,101362.9841,100096.3715,101362.9841,96937.91044,81896.85104,68741.69362,37029.94029,13462.39521,10995.7147,10271.65293,18634.18407,65751.71779,86797.08134,101360.1524,101362.9841,99451.88008,94727.4974,92378.04864,75994.20437,61606.41461,29728.15823,10491.67483,0,1376.481913,0,15306.67143,50618.9118,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,79125.1981,66934.79564,34761.19454,11692.30913,12898.60679,14890.13061,17095.44662,47788.92615,74167.20143,87083.36466,85985.52052,85986.93636,77732.57558,70905.66703,90152.34449,90682.71903,58720.07844,34756.38068,11839.8399,14910.80191,17884.0708,21211.58345,74289.5302,101362.9841,101362.9841,101360.1524,95773.23854,88153.17513,75141.30095,65503.66221,31916.7673,10577.75804,4305.859693,3737.257413,7976.855685,36663.80346,88043.02259,101362.9841
91313.33521,76724.49584,44438.47686,19589.87764,17630.06869,19547.96871,29486.61552,65881.97528,78035.84901,101360.1524,101362.9841,100230.027,97220.2294,92378.04864,75994.20437,60534.90514,28656.64875,10114.21127,0,1376.481913,0,15306.67143,49614.23008,101360.1524,101362.9841,101360.1524,95773.23854,92378.04864,79125.1981,66934.79564,34761.19454,12286.9629,13493.26057,15484.78439,17690.1004,48383.57993,74804.04731,87717.66202,86589.23569,86612.17233,78358.66106,71529.77033,90788.90721,91277.37281,59314.73222,35351.03445,12434.49368,15505.45569,18478.72458,21806.23722,74884.18398,101362.9841,101362.9841,101360.1524,95773.23854,88153.17513,75141.30095,65503.66221,31916.7673,10577.75804,4305.859693,3737.257413,7976.855685,36663.80346,88043.02259,101362.9841,101362.9841,101360.1524,95773.23854,92378.04864,72834.04429,60541.13485,29518.04722,10159.80139,0,1490.881973,293.0793622,18485.80379,34746.18661,101362.9841
