28201.000000000004,28200.99999999999,28200.999999999996,28201.0,28201.0,28201.0,28201.0,28200.999999999996,28201.0,28201.0,28200.999999999993,28200.999999999996,28200.999999999993,28200.99999999999,28200.999999999996,28201.0,28201.0,28201.0,28201.0,28200.999999999996,28201.0,28201.0,28200.999999999993,28200.999999999996,28200.999999999993,28200.99999999999,28200.999999999996,28201.0,28201.0,28201.0,28201.0,28200.999999999996,28201.0,28201.0,28201.0,28201.0,28200.999999999996,28200.999999999996,28201.0,28201.000000000004,28201.000000000004,28201.000000000004,28201.000000000004,28201.000000000004,28201.000000000004,28201.000000000004,28201.000000000004,28201.000000000004,28201.000000000004,28201.0,28201.00000000001,28201.00000000001,28201.00000000002,28201.00000000001,28201.00000000002,28201.00000000001,28201.000000000007,28201.000000000007,28201.000000000007,28201.000000000007
28201.000000000004,28200.999999999996,28200.99999999999,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28200.999999999996,28200.99999999999,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28200.999999999996,28200.99999999999,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28200.999999999996,28200.99999999999,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28200.999999999996,28200.999999999993,28201.000000000004,28201.0,28201.000000000004,28201.0,28201.000000000007,28201.000000000004,28201.0,28201.000000000004,28201.0
28201.000000000004,28200.999999999996,28200.99999999999,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28200.999999999996,28200.99999999999,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28200.999999999996,28200.99999999999,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28200.999999999996,28200.99999999999,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28201.0,28200.999999999996,28201.0,28200.999999999996,28201.000000000004,28200.999999999996,28200.999999999993,28201.000000000004,28201.0,28201.000000000004,28201.0,28201.000000000007,28201.000000000004,28201.0,28201.000000000004,28201.0
28200.999999999993,28201.0,28200.999999999996,28201.0,28200.999999999993,28201.0,28200.999999999993,28200.999999999996,28201.0,28200.999999999993,28201.000000000004,28200.999999999996,28201.0,28201.0,28200.999999999996,28201.0,28200.999999999993,28201.0,28200.999999999993,28200.999999999996,28201.0,28200.999999999993,28201.000000000004,28200.999999999996,28201.0,28201.0,28200.999999999996,28201.0,28200.999999999993,28201.0,28200.999999999993,28200.999999999996,28201.0,28200.999999999993,28201.000000000004,28200.999999999996,28201.0,28201.0,28200.999999999996,28201.0,28200.999999999993,28201.0,28200.999999999993,28200.999999999996,28201.0,28200.999999999993,28201.000000000004,28200.999999999996,28201.0,28201.0,28200.999999999996,28201.0,28200.999999999993,28201.0,28200.999999999993,28200.999999999996,28201.0,28200.999999999993,28201.000000000004,28200.999999999996
28200.999999999996,28200.999999999898,28200.999999999894,28200.999999999898,28200.999999999905,28200.999999999905,28200.99999999991,28200.999999999905,28200.999999999905,28200.99999999991,28200.999999999916,28200.999999999916,28200.999999999916,28200.999999999913,28200.999999999905,28200.999999999916,28200.999999999916,28200.999999999924,28200.999999999927,28200.99999999992,28200.999999999924,28200.999999999927,28200.99999999993,28200.999999999935,28200.999999999935,28200.999999999924,28200.999999999924,28200.99999999993,28200.999999999935,28200.999999999938,28200.999999999938,28200.999999999938,28200.999999999938,28200.999999999938,28200.999999999945,28200.99999999995,28200.999999999945,28200.99999999994,28200.999999999938,28200.999999999945,28200.99999999995,28200.999999999956,28200.99999999996,28200.99999999996,28200.99999999996,28200.999999999967,28200.99999999997,28200.999999999975,28200.999999999975,28200.999999999967,28200.999999999964,28200.99999999997,28200.999999999975,28200.999999999978,28200.99999999998,28200.99999999998,28200.99999999998,28200.999999999993,28200.999999999993,28201.0
28201.000000000007,28200.99999999999,28200.999999999993,28200.99999999999,28200.99999999999,28200.99999999999,28200.999999999985,28200.999999999985,28200.99999999999,28200.999999999985,28200.999999999985,28200.99999999998,28200.999999999978,28200.99999999999,28200.999999999993,28200.99999999999,28200.99999999999,28200.99999999999,28200.999999999985,28200.999999999985,28200.99999999999,28200.999999999985,28200.999999999985,28200.99999999998,28200.999999999978,28200.99999999999,28200.999999999993,28200.99999999999,28200.99999999999,28200.99999999999,28200.999999999985,28200.999999999985,28200.99999999999,28200.999999999985,28200.999999999985,28200.99999999998,28200.999999999978,28200.99999999999,28200.999999999993,28200.99999999999,28200.99999999999,28200.99999999999,28200.999999999985,28200.999999999985,28200.99999999999,28200.99999999999,28200.99999999999,28200.99999999999,28200.99999999999,28201.000000000004,28201.0,28201.000000000004,28201.0,28201.000000000004,28201.0,28201.0,28201.000000000007,28201.000000000004,28201.000000000007,28201.000000000004
28201.0,28201.000000000004,28201.00000000001,28201.000000000007,28201.00000000001,28201.000000000007,28201.00000000001,28201.00000000001,28201.00000000001,28201.00000000002,28201.00000000001,28201.00000000002,28201.00000000002,28201.00000000002,28201.00000000003,28201.000000000022,28201.000000000022,28201.00000000001,28201.00000000002,28201.00000000002,28201.00000000002,28201.00000000002,28201.00000000001,28201.00000000002,28201.00000000002,28201.00000000002,28201.00000000003,28201.000000000022,28201.000000000022,28201.00000000001,28201.00000000002,28201.00000000002,28201.00000000002,28201.00000000002,28201.00000000001,28201.00000000002,28201.00000000002,28201.00000000002,28201.00000000003,28201.000000000022,28201.000000000022,28201.00000000001,28201.00000000002,28201.00000000002,28201.00000000002,28201.00000000002,28201.00000000001,28201.00000000002,28201.00000000002,28201.00000000002,28201.00000000003,28201.000000000022,28201.000000000022,28201.00000000001,28201.00000000002,28201.00000000002,28201.00000000002,28201.00000000002,28201.00000000001,28201.00000000002
28201.000000000004,28200.999999999905,28200.99999999991,28200.999999999905,28200.999999999905,28200.999999999905,28200.999999999905,28200.99999999991,28200.99999999991,28200.99999999991,28200.999999999913,28200.999999999913,28200.999999999916,28200.999999999924,28200.999999999927,28200.999999999927,28200.999999999927,28200.999999999927,28200.99999999993,28200.999999999935,28200.999999999935,28200.999999999935,28200.999999999935,28200.999999999935,28200.999999999938,28200.999999999945,28200.999999999945,28200.999999999945,28200.99999999994,28200.99999999995,28200.999999999945,28200.99999999995,28200.999999999956,28200.999999999956,28200.999999999956,28200.99999999996,28200.999999999964,28200.999999999967,28200.99999999997,28200.99999999997,28200.999999999967,28200.999999999975,28200.999999999975,28200.999999999978,28200.999999999985,28200.99999999998,28200.999999999985,28200.99999999998,28200.99999999998,28200.999999999985,28200.999999999985,28200.99999999999,28200.999999999985,28200.99999999999,28200.99999999999,28200.999999999996,28200.999999999996,28200.999999999996,28201.0,28201.0
28200.999999999996,28200.999999999924,28200.999999999924,28200.999999999924,28200.99999999993,28200.999999999924,28200.99999999993,28200.99999999993,28200.999999999927,28200.999999999935,28200.999999999927,28200.999999999935,28200.999999999935,28200.999999999938,28200.999999999938,28200.99999999994,28200.999999999945,28200.99999999994,28200.999999999945,28200.99999999995,28200.999999999953,28200.999999999953,28200.999999999953,28200.999999999953,28200.999999999956,28200.999999999953,28200.999999999956,28200.999999999956,28200.99999999996,28200.999999999956,28200.99999999996,28200.99999999996,28200.99999999996,28200.999999999964,28200.999999999964,28200.999999999967,28200.99999999997,28200.99999999997,28200.999999999975,28200.999999999975,28200.99999999997,28200.999999999975,28200.99999999997,28200.999999999978,28200.99999999998,28200.999999999985,28200.99999999998,28200.999999999985,28200.99999999999,28200.99999999999,28200.999999999985,28200.999999999985,28200.999999999993,28200.999999999993,28201.0,28200.999999999996,28201.0,28201.000000000004,28201.0,28201.000000000004
28200.999999999996,28201.00000000022,28201.000000000215,28201.00000000022,28201.00000000022,28201.000000000215,28201.000000000207,28201.0000000002,28201.0000000002,28201.000000000196,28201.000000000193,28201.00000000019,28201.000000000186,28201.000000000182,28201.000000000175,28201.000000000175,28201.000000000167,28201.000000000167,28201.000000000164,28201.00000000016,28201.00000000016,28201.000000000153,28201.000000000146,28201.000000000142,28201.000000000135,28201.000000000127,28201.000000000127,28201.000000000127,28201.000000000127,28201.00000000012,28201.000000000116,28201.00000000011,28201.000000000106,28201.000000000106,28201.000000000102,28201.0000000001,28201.000000000095,28201.000000000087,28201.000000000084,28201.000000000087,28201.00000000008,28201.00000000008,28201.000000000076,28201.000000000073,28201.000000000065,28201.000000000062,28201.000000000055,28201.00000000005,28201.000000000044,28201.00000000004,28201.00000000004,28201.00000000004,28201.000000000033,28201.00000000003,28201.000000000025,28201.00000000002,28201.00000000002,28201.000000000015,28201.000000000007,28201.000000000004
