DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV
186.896,116.739,127.014,132.878,288.992,1157.5,2245.177,1779.678,979.605,510.799,278.302,165.46,95.615,68.514,74.607,87.815,197.008,962.315,1304.054,1374.846,802.535,366.513,235.884,137.099,109.158,99.275,96.278,147.437,214.006,817.994,2017.524,1445.314,1017.746,453.143,236.888,144.837,102.365,94.217,94.55,145.075,264.169,1085.819,1661.02,1301.344,790.674,557.739,194.865,133.503,97.376,88.446,88.2,89.115,334.789,821.042,1602.157,1275.429,967.121,510.277,312.109,215.792
177.496,165.573,118.72,142.407,272.583,657.704,2056.66,2029.92,1366.937,581.477,235.884,137.099,109.158,99.275,95.26,147.437,214.006,817.994,2017.524,1445.314,1017.746,453.143,236.888,144.837,102.365,94.217,94.219,145.075,264.169,1085.819,1661.02,1301.344,790.674,557.739,194.865,133.503,97.376,88.446,88.2,89.115,334.789,821.042,1602.157,1275.429,967.121,510.277,312.109,215.792,128.258,119.378,101.031,100.33,228.282,767.039,1545.621,1336.996,1094.828,465.524,254.076,234.716
177.085,105.893,91.677,79.67,253.476,1097.222,1759.065,1652.3,772.908,464.384,236.888,144.837,102.365,94.217,94.55,145.075,264.169,1085.819,1661.02,1301.344,790.674,557.739,194.865,133.503,97.376,88.446,88.296,89.115,334.789,821.042,1602.157,1275.429,967.121,510.277,312.109,215.792,128.258,119.378,101.031,100.33,228.282,767.039,1545.621,1336.996,1094.828,465.524,254.076,234.716,143.992,127.566,97.566,127.533,327.154,780.982,1653.449,1820.128,1201.809,569.83,274.25,282.344
182.794,123.189,106.425,199.111,305.994,911.587,2568.364,1442.08,982.806,453.643,194.865,133.503,97.376,88.446,88.2,89.115,334.789,821.042,1602.157,1275.429,967.121,510.277,312.109,215.792,128.258,119.378,101.007,100.33,228.282,767.039,1545.621,1336.996,1094.828,465.524,254.076,234.716,143.992,127.566,97.566,127.533,327.154,780.982,1653.449,1820.128,1201.809,569.83,274.25,282.344,198.768,154.023,188.446,105.683,292.191,970.315,1590.628,1971.364,1490.397,607.5,303.668,181.007
183.478,121.42,93.979,154.847,360.588,1283.27,2097.381,1677.284,851.097,487.649,312.109,215.792,128.258,119.378,101.031,100.33,228.282,767.039,1545.621,1336.996,1094.828,465.524,254.076,234.716,143.992,127.566,97.424,127.533,327.154,780.982,1653.449,1820.128,1201.809,569.83,274.25,282.344,198.768,154.023,188.446,105.683,292.191,970.315,1590.628,1971.364,1490.397,607.5,303.668,181.007,131.699,118.194,136.081,147.396,339.186,941.447,1754.129,1206.265,855.845,429.256,371.554,189.349
195.536,121.725,100.504,129.766,395.059,1059.749,2163.334,1948.687,1088.474,511.512,254.076,234.716,143.992,127.566,97.566,127.533,327.154,780.982,1653.449,1820.128,1201.809,569.83,274.25,282.344,198.768,154.023,187.292,105.683,292.191,970.315,1590.628,1971.364,1490.397,607.5,303.668,181.007,131.699,118.194,136.081,147.396,339.186,941.447,1754.129,1206.265,855.845,429.256,371.554,189.349,131.996,119.321,83.018,97.696,163.649,1018.325,1100.135,944.43,889.239,442.068,236.961,159.006
183.384,120.469,91.342,111.064,349.976,1052.574,2229.492,1740.062,1006.48,482.656,274.25,282.344,198.768,154.023,188.446,105.683,292.191,970.315,1590.628,1971.364,1490.397,607.5,303.668,181.007,131.699,118.194,135.664,147.396,339.186,941.447,1754.129,1206.265,855.845,429.256,371.554,189.349,131.996,119.321,83.018,97.696,163.649,1018.325,1100.135,944.43,889.239,442.068,236.961,159.006,134.258,124.828,80.544,115.113,359.906,972.542,1339.749,1446.971,964.629,510.781,231.118,103.69
190.374,118.431,95.187,107.019,329.387,935.608,1740.609,2280.763,1158.534,519.744,303.668,181.007,131.699,118.194,136.081,147.396,339.186,941.447,1754.129,1206.265,855.845,429.256,371.554,189.349,131.996,119.321,83.312,97.696,163.649,1018.325,1100.135,944.43,889.239,442.068,236.961,159.006,134.258,124.828,80.544,115.113,359.906,972.542,1339.749,1446.971,964.629,510.781,231.118,103.69,114.782,120.146,151.532,103.279,195.934,751.793,1650.031,1465.876,941.34,642.608,321.232,229.033
183.998,127.884,164.461,99.177,295.981,984.423,1680.575,1754.345,1121.447,490.911,371.554,189.349,131.996,119.321,83.018,97.696,163.649,1018.325,1100.135,944.43,889.239,442.068,236.961,159.006,134.258,124.828,80.868,115.113,359.906,972.542,1339.749,1446.971,964.629,510.781,231.118,103.69,114.782,120.146,151.532,103.279,195.934,751.793,1650.031,1465.876,941.34,642.608,321.232,229.033,161.755,135.828,108.757,149.361,337.108,673.352,1659.3,1984.186,1141.928,533.727,313.68,197.104
185.789,121.362,138.55,131.066,312.42,998.794,2209.929,1308.655,807.196,416.506,236.961,159.006,134.258,124.828,80.544,115.113,359.906,972.542,1339.749,1446.971,964.629,510.781,231.118,103.69,114.782,120.146,148.519,103.279,195.934,751.793,1650.031,1465.876,941.34,642.608,321.232,229.033,161.755,135.828,108.757,149.361,337.108,673.352,1659.3,1984.186,1141.928,533.727,313.68,197.104,127.968,90.513,123.803,140.657,202.641,929.795,1870.002,1675.085,1156.547,754.741,661.196,265.837
