97794.90048,91284.86815999998,77021.69600000001,64187.106400000004,63787.273184,77412.751008,77412.751008,88994.88854399999,100580.14092800001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,88984.69449599998,91369.252224
97794.90048,91284.86815999998,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,88984.69449599998,91369.252224,91369.252224,91369.252224,91369.252224,93102.80672000001,100716.62790400001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004
97794.90048,91284.86815999998,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,88984.69449599998,91369.252224,91369.252224,91369.252224,91369.252224,93102.80672000001,100716.62790400001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,74525.57007999999
97794.90048,91284.86815999998,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,88984.69449599998,91369.252224,91369.252224,91369.252224,91369.252224,93102.80672000001,100716.62790400001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,74525.57007999999,49967.82528,50630.155232,50630.155232,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004
97794.90048,91284.86815999998,88984.69449599998,91369.252224,91369.252224,91369.252224,91369.252224,93102.80672000001,100716.62790400001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,74525.57007999999,49967.82528,50630.155232,50630.155232,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,53165.641504,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004
97794.90048,91284.86815999998,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,74525.57007999999,49967.82528,50630.155232,50630.155232,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,53165.641504,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,52891.53487999999,65157.806304000005,65157.806304000005,69090.44348799999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004
97794.90048,91284.86815999998,77021.69600000001,74525.57007999999,49967.82528,50630.155232,50630.155232,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,53165.641504,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,52891.53487999999,65157.806304000005,65157.806304000005,69090.44348799999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004
97794.90048,91284.86815999998,77021.69600000001,64187.106400000004,53165.641504,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,52891.53487999999,65157.806304000005,65157.806304000005,69090.44348799999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004
97794.90048,91284.86815999998,77021.69600000001,64187.106400000004,52891.53487999999,65157.806304000005,65157.806304000005,69090.44348799999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004
97794.90048,91284.86815999998,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004,49967.82528,49967.82528,49967.82528,65881.86687999999,97836.52617600001,101362.81728,101362.81728,101362.81728,101362.81728,97793.767808,97793.767808,91369.252224,77021.69600000001,64187.106400000004
