5733.319669071517,5438.476508117325,4562.101653885345,4640.510723197482,3066.915256667587
6001.163786393707,5460.83443387489,4732.824675987646,5816.6764945048835,4526.269119202806
4946.068465014243,4877.171149447915,4977.006536073558,3645.55625175246,4726.732133110742
4427.8573145636765,4310.9966579884485,4222.204764117871,4011.587895099927,3758.542407680507
3823.6700579524245,3714.18348144093,3545.4272221310694,4011.564420336408,3736.772993828146
2575.54951159628,2102.7155867367564,1932.2333893691084,769.0394824814027,1681.380407471425
1689.9344597341526,1833.3639155467235,1637.8555341085232,2438.6405110259548,1017.7691058217102
2549.6281589563932,2291.368446040339,1944.7731296738393,1197.414507324512,1221.8557686758418
2719.682660654945,2799.9832640941218,2652.9269061390055,3239.9824321272017,1797.4799364688392
3390.6281734703157,3231.718113662378,3171.0724964627198,2110.9112524604147,2394.6687003349916
3623.5377058345125,3487.7827487301297,3373.1286926839452,2937.2692614919374,3206.8609286841424
5159.823797266224,4499.343418451784,4320.396947520915,5549.377926733202,4137.6179977998345
4342.93419693986,4168.098570337336,3807.688945762563,3793.9051832744303,3551.7311941448193
6077.819027776991,5196.368252735724,4382.362452189559,3458.1710985465825,2915.027985833269
4640.28164226988,4138.651493174537,3958.54534798197,4110.472335421183,3239.0366610273063
4260.60394919442,3979.958772668177,4090.134303991094,2983.353228126689,3354.9153639966535
2886.7645367188024,2883.7823610755277,2816.6193380716077,2989.679093090705,1791.5751113923948
2802.265198803812,2417.051368504737,1951.2812044242473,1920.6860142514115,1003.2210685213208
1971.5795679660907,1879.8341072415762,1816.8086942439627,2059.4275006653356,152.2423945029285
2654.6143347324382,2041.143905634116,1260.3009904736762,1881.4581245640468,312.5178142901878
3681.1629385091783,3706.1774190714546,3407.202016793436,2263.5672903293503,2397.4532969008
2954.4904088230246,3143.4144159357547,3051.7294296976625,3389.833938650303,2747.535642096223
4175.659112978867,3862.8393287398685,3872.329912631648,2804.8186716149826,3316.7428206885315
5245.306068812817,4787.386994440387,4651.856183454084,4844.500097013155,4272.000637703584
4933.740966560029,4743.356512863451,4681.626615138129,3898.861264023925,4406.763287601657
5875.678961238658,5868.425339157091,5704.308980887731,6037.0194716286815,5223.931373188057
6082.091398757457,5891.615670285655,5882.482184280451,6630.319160564411,5640.033468491562
4963.962215254093,4913.856809627091,4876.104668031183,5189.802929390809,4757.896534784509
4875.56478161036,4603.995570475367,4550.171948286048,4815.948889214472,3648.838944491593
2490.261181665555,2500.1590326483615,2550.4724386173134,2299.4230421787584,1907.8939846258204
1590.559646436223,1488.7252542177519,1341.1735229069784,314.6520156556863,412.9148380779629
1655.245887973542,2048.1281605286194,1434.746060887329,1224.962200608706,357.91962000641405
2945.0242292951175,2756.816733138895,2576.819824045385,2312.0135847960723,1842.0617702870927
3575.170978650917,3368.055903241971,3118.2636014496243,1846.8884193906995,2115.3570294349097
3372.8919746267993,3361.4932245081377,3384.3927878013815,4215.212994308776,3326.8269527982843
4289.20515380406,3870.766938762508,3355.4512418777003,3066.0770184619455,2695.083668187484
4326.675195266587,4235.8598352667705,4374.3183555075,3889.93069533068,3191.1727602767896
5331.695678711785,4850.754644206643,4567.315182365138,4673.732827637544,4106.68779053428
5285.462266040972,4955.192156282076,4761.583929715335,4941.581498059608,4619.860767216968
4809.232328866472,5340.379847008696,4779.589062869192,5096.266249002674,4083.9282851814705
3731.8673628109386,3509.829528286433,3314.5248230856478,3336.7058946592797,2286.034024214823
1829.8327745200554,1726.5529650147864,1433.787600085896,597.5287859742224,1128.2518576808022
1267.3864774782041,1375.7848277554274,1497.9632076420353,1276.8455154623427,900.0421761613311
2157.441902079666,1673.1407871315728,1415.0147991066192,1232.7146464421041,508.8615779769667
3904.0640857723074,3580.738645381656,3538.2594663606783,3195.684627107061,2897.1589802762496
3496.656206320323,3524.2602553805104,3106.8178251095665,2021.7415461765338,2340.0672129445866
4492.454770029652,4013.098220317683,4245.903903566447,5922.950781716455,3543.603736874641
4709.74198586484,4765.309989533417,4610.013816679955,4840.277489112271,4402.786970485303
5428.623969943135,5226.559311242,4986.1259817428,4835.058231436018,4972.8090496675195
6119.320864074734,6063.74558627192,5791.510784629763,6276.148018813558,5479.841306818671
5438.274875588411,5577.12402490679,5504.018902082634,4962.495295018825,4952.687707530834
5094.570599468048,5368.97572375425,5471.992148460051,5353.069844814606,5236.197123242361
4940.3046261430445,4943.466603220919,4738.783597533651,5477.158332145938,3648.107499461356
4021.5885780106028,3723.204679743044,3524.466351247557,3607.6828266280518,3393.5358563342497
3206.617478794748,3029.6409221458953,2851.444170812653,1500.928853858516,2704.659917685761
3746.5379451594167,3498.7584968455453,3217.263671912107,4223.743423070061,2789.8270570844415
4188.927257399523,3708.7238109105388,3428.9912386469396,2314.7093022569134,2519.3657571529275
3844.8363527291935,3966.022251293996,3902.6838595592794,4037.6124143265342,3569.091416732687
4185.929724099238,4171.060112468474,4193.79301054689,4760.633815702205,4430.044874312805
5337.836470150271,5287.339345899612,4740.465293808657,4322.186292283738,4536.681241840123
