DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV
187.724,159.295,106.056,162.532,424.374,827.632,943.426,682.297,299.13,206.975,289.96,255.587,262.781,183.326,188.585,172.478,406.217,694.124,1153.135,877.736,388.841,287.89,267.468,191.25,148.383,126.941,124.845,155.925,273.15,985.566,1235.933,929.352,396.413,311.715,377.267,211.714,152.254,136.992,151.339,202.696,330.701,977.161,627.643,409.051,230.571,161.211,101.787,96.176,102.977,110.461,111.536,140.505,303.483,678.242,1124.794,864.397,598.269,246.964,189.971,379.44
205.227,107.989,128.801,153.637,244.071,829.551,1212.87,740.836,385.588,225.049,267.468,191.25,148.383,126.941,124.839,155.925,273.15,985.566,1235.933,929.352,396.413,311.715,377.267,211.714,152.254,136.992,151.495,202.696,330.701,977.161,627.643,409.051,230.571,161.211,101.787,96.176,102.977,110.461,111.536,140.505,303.483,678.242,1124.794,864.397,598.269,246.964,189.971,379.44,198.398,148.19,131.724,139.194,346.374,744.82,978.042,794.663,347.441,259.225,157.171,120.307
187.415,103.902,107.522,111.814,337.586,636.274,939.689,978.774,434.477,254.603,377.267,211.714,152.254,136.992,151.339,202.696,330.701,977.161,627.643,409.051,230.571,161.211,101.787,96.176,102.977,110.461,111.664,140.505,303.483,678.242,1124.794,864.397,598.269,246.964,189.971,379.44,198.398,148.19,131.724,139.194,346.374,744.82,978.042,794.663,347.441,259.225,157.171,120.307,88.596,96.548,96.143,104.452,211.735,675.267,715.449,489.6,283.101,180.22,116.258,162.224
187.383,107.436,107.855,144.524,255.25,830.778,1294.821,1088.218,561.369,393.914,101.787,96.176,102.977,110.461,111.536,140.505,303.483,678.242,1124.794,864.397,598.269,246.964,189.971,379.44,198.398,148.19,131.655,139.194,346.374,744.82,978.042,794.663,347.441,259.225,157.171,120.307,88.596,96.548,96.143,104.452,211.735,675.267,715.449,489.6,283.101,180.22,116.258,162.224,101.387,122.38,116.036,114,267.904,666.063,1167.496,727.454,298.724,207.077,88.907,109.867
191.232,114.36,130.639,178.067,337.716,1075.343,1040.547,634.132,293.5,200.197,189.971,379.44,198.398,148.19,131.724,139.194,346.374,744.82,978.042,794.663,347.441,259.225,157.171,120.307,88.596,96.548,95.862,104.452,211.735,675.267,715.449,489.6,283.101,180.22,116.258,162.224,101.387,122.38,116.036,114,267.904,666.063,1167.496,727.454,298.724,207.077,88.907,109.867,107.323,95.129,70.063,148.844,302.987,619.37,922.649,448.865,259.474,173.303,320.939,130.233
190.778,122.005,113.509,130.514,300.323,666.294,1180.004,1049.901,679.875,299.095,157.171,120.307,88.596,96.548,96.143,104.452,211.735,675.267,715.449,489.6,283.101,180.22,116.258,162.224,101.387,122.38,115.966,114,267.904,666.063,1167.496,727.454,298.724,207.077,88.907,109.867,107.323,95.129,70.063,148.844,302.987,619.37,922.649,448.865,259.474,173.303,320.939,130.233,104.097,89.613,90.626,130.017,413.285,737.215,833.051,464.427,347.728,296.209,174.078,159.452
187.386,85.486,92.063,153.432,294.834,734.265,1012.103,929.392,440.75,273.347,116.258,162.224,101.387,122.38,116.036,114,267.904,666.063,1167.496,727.454,298.724,207.077,88.907,109.867,107.323,95.129,69.958,148.844,302.987,619.37,922.649,448.865,259.474,173.303,320.939,130.233,104.097,89.613,90.626,130.017,413.285,737.215,833.051,464.427,347.728,296.209,174.078,159.452,142.819,216.427,185.571,170.71,354.588,750.522,731.019,484.42,235.414,167.354,321.695,142.971
190.744,88.375,80.287,123.575,311.165,784.549,926.328,733.689,310.957,199.734,88.907,109.867,107.323,95.129,70.063,148.844,302.987,619.37,922.649,448.865,259.474,173.303,320.939,130.233,104.097,89.613,90.535,130.017,413.285,737.215,833.051,464.427,347.728,296.209,174.078,159.452,142.819,216.427,185.571,170.71,354.588,750.522,731.019,484.42,235.414,167.354,321.695,142.971,134.755,144.129,106.902,100.754,350.74,963.587,896.188,428.747,214.897,158.57,74.348,155.774
187.383,107.509,95.684,98.797,302.988,703.307,1201.806,790.754,311.48,219.803,320.939,130.233,104.097,89.613,90.626,130.017,413.285,737.215,833.051,464.427,347.728,296.209,174.078,159.452,142.819,216.427,184.586,170.71,354.588,750.522,731.019,484.42,235.414,167.354,321.695,142.971,134.755,144.129,106.902,100.754,350.74,963.587,896.188,428.747,214.897,158.57,74.348,155.774,91.9,92.221,88.624,234.874,321.127,773.982,1035.782,676.1,232.518,147.136,155.181,136.088
187.383,102.639,103.663,181.61,396.667,734.04,1192.373,776.289,316.747,226.682,174.078,159.452,142.819,216.427,185.571,170.71,354.588,750.522,731.019,484.42,235.414,167.354,321.695,142.971,134.755,144.129,106.94,100.754,350.74,963.587,896.188,428.747,214.897,158.57,74.348,155.774,91.9,92.221,88.624,234.874,321.127,773.982,1035.782,676.1,232.518,147.136,155.181,136.088,109.594,73.29,64.036,77.581,120.45,831.094,897.583,553.603,316.162,143.603,158.582,167.95
