DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,
165982.028,131888.5447,79462.73491,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,28361.58721,12352.09165,23496.18663,12556.25612,72771.74723,170731.6127,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,42939.383,38049.34677,34083.85557,41836.44183,104885.5998,159982.8209,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,66025.25852,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,56146.07709,38049.34677,39872.95169,49441.21415,105726.6101,174549.8563,201295.9674,201295.9674,193582.4584,188488.2577,29194.66883
165982.028,131888.5447,28361.58721,16048.57281,21272.46467,14219.58768,99613.28611,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,42797.79877,38049.34677,33869.49704,41622.0833,104885.5998,159768.4623,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,66166.84276,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,56146.07709,38049.34677,39872.95169,49441.21415,105726.6101,174549.8563,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,77432.13384,38049.34677,39872.95169,37558.89898,92060.05045,169799.9884,201295.9674,201295.9674,193582.4584,188488.2577,28684.39926
165982.028,131888.5447,42797.79877,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,66025.25852,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,56287.66132,38049.34677,39872.95169,49441.21415,105726.6101,174549.8563,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,77432.13384,38049.34677,39872.95169,37558.89898,92060.05045,169799.9884,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,35188.21259,22660.27332,32036.54756,24315.10983,59836.04537,161307.7661,201295.9674,201295.9674,193582.4584,188488.2577,32036.54756
165982.028,131888.5447,66025.25852,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,56146.07709,38049.34677,39872.95169,49441.21415,105726.6101,174549.8563,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,77573.71807,38049.34677,39872.95169,37782.60207,92283.75354,170023.4083,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,35188.21259,22660.27332,32036.54756,24315.10983,59836.04537,161307.7661,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,49921.46787,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,34693.51728
165982.028,131888.5447,56146.07709,38049.34677,39872.95169,49441.21415,105726.6101,174549.8563,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,77432.13384,38049.34677,39872.95169,37558.89898,92060.05045,169799.9884,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,35329.79682,22832.72291,32208.99716,24487.55943,60008.49496,161480.2157,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,49921.46787,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,61114.26782,38049.34677,39872.95169,47974.68466,104885.5998,168429.1699,201295.9674,201295.9674,193582.4584,188488.2577,37310.27707
165982.028,131888.5447,77432.13384,38049.34677,39872.95169,49441.21415,103693.7437,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,35188.21259,22660.27332,32036.54756,24315.10983,59836.04537,161307.7661,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,50063.0521,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,61114.26782,38049.34677,39872.95169,47974.68466,104885.5998,168429.1699,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,60999.86776,38049.34677,39872.95169,49441.21415,105726.6101,174599.1276,201295.9674,201295.9674,193582.4584,188488.2577,39872.95168
165982.028,131888.5447,35188.21259,23366.77864,32500.09434,14465.09474,50917.08819,150071.6414,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,49921.46787,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,61255.85205,38049.34677,39872.95169,48094.74809,104885.5998,168549.2333,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,60999.86776,38049.34677,39872.95169,49441.21415,105726.6101,174599.1276,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,56117.47707,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,39872.95169
165982.028,131888.5447,49921.46787,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,61114.26782,38049.34677,39872.95169,47974.68466,104885.5998,168429.1699,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,61141.45199,38049.34677,39872.95169,49441.21415,105726.6101,174599.1276,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,56117.47707,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,44039.77566,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,35923.31792
165982.028,131888.5447,61114.26782,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,60999.86776,38049.34677,39872.95169,49441.21415,105726.6101,174599.1276,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,56259.0613,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,44039.77566,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,38155.25177,38049.34677,33277.67495,45279.77037,104885.5998,163168.1829,201295.9674,201295.9674,193582.4584,188488.2577,28428.98131
165982.028,131888.5447,60999.86776,38049.34677,39872.95169,49441.21415,105726.6101,174599.1276,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,56117.47707,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,44181.3599,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,38155.25177,38049.34677,33277.67495,45279.77037,104885.5998,163168.1829,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,55603.5263,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,33731.02766
165982.028,131888.5447,56117.47707,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,44039.77566,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,38240.20231,38049.34677,33504.77606,45506.87148,104885.5998,163395.5672,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,55603.5263,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,42869.15722,26630.57838,30247.77236,36003.4546,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,16508.15523
165982.028,131888.5447,44039.77566,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,38155.25177,38049.34677,33277.67495,45279.77037,104885.5998,163168.1829,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,55745.11054,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,42869.15722,26630.57838,30247.77236,36003.4546,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,25049.64883,7599.108951,507.4378909,1.41584233,21396.49245,133031.6958,201295.9674,201295.9674,193582.4584,188488.2577,18547.25135
165982.028,131888.5447,38155.25177,38049.34677,36408.95184,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,55603.5263,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,43010.74146,26895.90723,30512.81805,36268.50028,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,25049.64883,7599.108951,507.4378909,1.41584233,21396.49245,133031.6958,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,51435.00332,38049.34677,39872.95169,49441.21415,105726.6101,161684.9465,201295.9674,201295.9674,193582.4584,188488.2577,28332.42085
165982.028,131888.5447,55603.5263,38049.34677,39872.95169,49441.21415,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,42869.15722,26630.57838,30247.77236,36003.4546,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,25134.59937,7682.077312,590.4062514,1.41584233,21479.46081,133241.5236,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,51435.00332,38049.34677,39872.95169,49441.21415,105726.6101,161684.9465,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,27262.32722,16619.15726,10874.23543,14540.13439,28647.02102,125904.6287,201295.9674,201295.9674,193582.4584,188488.2577,10874.23543
165982.028,131888.5447,42869.15722,24272.91773,27368.23223,42329.43813,104885.5998,171828.6073,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,25049.64883,7599.108951,507.4378909,1.41584233,21396.49245,133031.6958,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,51576.58755,38049.34677,39872.95169,49441.21415,105726.6101,161922.5249,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,27262.32722,16619.15726,10874.23543,14540.13439,28647.02102,125904.6287,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,46009.77868,27413.53919,22590.04754,23738.862,73288.24651,145512.0628,201295.9674,201295.9674,193582.4584,188488.2577,22590.04753
165982.028,131888.5447,25049.64883,9670.203111,2025.504037,1.41584233,17615.34393,103976.629,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,51435.00332,38049.34677,39872.95169,49441.21415,105726.6101,161684.9465,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,27347.27776,16619.15726,10976.17608,14641.79187,28892.24491,126149.5694,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,46009.77868,27413.53919,22590.04754,23738.862,73288.24651,145512.0628,201295.9674,201295.9674,193582.4584,188488.2577,165982.028,131888.5447,17086.38523,11372.32876,5076.644257,8990.598793,42034.94292,83864.58871,201295.9674,201295.9674,193582.4584,188488.2577,21597.54206
